"time"t"1"t"2"t"3"t"4"t"5"t"6"t"7"t"8"t"9"t"10"t"11"t"12"t"13"t"14"t"15"t"16"t"17"t"18"t"19"t"20"t"21"t"22"t"23"t"24"t"25"t"26"t"27"t"28"t"29"t"30"t"31"t"32"t"33"t"34"t"35"t"36"t"37"t"38"t"39"t"40"t"41"t"42"t"43"t"44"t"45"t"46"t"47"t"48"t"49"t"50"t"51"t"52"t"53"t"54"t"55"t"56"t"57"t"58"t"59"t"60"
0t4,09128227488203e-05t0,00281756278011127t0t0t32,9993928013947t0t0,195635931069687t1,00000000069514e-05t0t0,00199999999835288t0,027160358588124t2,97442695513309e-07t0t1,55896337663707t9,44829854119672t0,206451354784498t8,7363521885873t86,9883593665041t1,4236474994223t32,46099859744t0,0352410392016458t2,792608660333t0,00184720995381434t1,28731512413111t0,320769154117889t0t0t0,0607438302101209t12,584932160824t0t0,459358634493578t2,62632418492137t0,524403537060422t11,0128784263496t0,000100000000019368t2,32897001261199t0t21,2703646782257t0,0079005409162314t0t0t2,67631815327707t0,00668179449513448t0,0524843116164388t0,0696156878648835t0,138825387549243t0,0275668625448443t14,0084137295649t9,70842158776643t70,3868107014681t0,00357293470091101t1,3151084254254t0,0348914815080815t1,94594101730083t1,17358740916796t1,52718194539662t0t0t0,758582626549395t0
0,5t4,70333421666526e-05t0,0356132164873286t1,52911265050938e-08t3,49740368926441e-14t32,9923953244249t1,65657756493347e-13t0,195635931069687t0,00448986585587894t0,000113794140837251t0,00199999999835288t0,00291746798889293t0,00024895175912378t1,07880942455298e-05t1,59727188847691t9,43494375167108t0,200338041384145t8,68709152309162t86,9901045043842t1,47290816491796t32,4530700596022t0,0356168565169053t2,80224268856934t0,00174899606010254t1,28473506247441t0,320212150324689t1,53153708930383e-08t6,14207595859791e-09t0,0635115392302746t12,5838118697966t0,000316554170353683t0,443716051379607t2,63070363216715t0,524185643368977t11,0115879117395t0,000256572450850619t2,32388930407015t3,57811602655919e-05t21,2837444926105t0,000118093826426641t7,52938893283081e-07t0,0212176018798713t2,65388748704085t0,0291124607313531t0,0482686076479829t0,0738313918333394t0,138825382491725t0,0117041131762138t13,9887360404625t9,70526306609215t70,4075291215574t0,000561188252315263t1,31469474990258t0,0353051570308992t1,94639799669439t1,1745318736996t1,52739448712557t0,00132609033670845t0,00372076128933804t0,757902588864876t0,000140634661375881
1t5,28932956033928e-05t0,0433504260569337t8,66248911277984e-08t2,11111285078596e-13t32,9853978966526t1,29335860524349e-12t0,195635931069687t0,00538529820469404t0,000361788560715752t0,00199999999835288t0,00282115215548921t0,000248951759112896t1,97311462325189e-05t1,5915182648509t9,46220118826845t0,194962572742349t8,66071848584481t86,984499713814t1,49928120216477t32,4466012587943t0,0433538922559953t2,7712488818417t0,00170293266388847t1,28122012204853t0,319756870144805t8,67256935788445e-08t2,31484767196371e-08t0,066271339547574t12,5826705683179t0,000934332314716697t0,429185773165008t2,63501299849483t0,523961718746501t11,0107009734511t0,00031915363481786t2,33021740035908t7,15648980348479e-05t21,2841719767212t5,02768579469857e-05t4,6454483221546e-06t0,0359446781881941t2,62978301799998t0,0532169297722225t0,0467491638452691t0,0753508356360532t0,138825382491725t0,00425319370582978t13,9680190083632t9,70210123138079t70,4280597783222t0,00127073927541693t1,314285329678t0,0357145772554803t1,94702613949382t1,17516773173561t1,527608721649t0,00231813350893009t0,00745713141961216t0,757221328908312t0,00028133563368483
1,5t5,91210752037407e-05t0,0507491716771511t3,69432032726593e-07t9,50755126525627e-13t32,9784005414379t9,86693386488239e-12t0,195635931069687t0,00834987948259355t0,00088811704534982t0,00199999999835288t0,00284929310211598t0,00024895175911301t3,09297719211557e-05t1,5809730318832t9,4863783613732t0,197179267741893t8,63955043028789t86,9789407510271t1,52044925772169t32,4416860359217t0,0507524994289136t2,7433908887941t0,00167701864205583t1,27535761197482t0,319301379183171t3,69788087733115e-07t5,58457144468163e-08t0,0690233168450807t12,581515308114t0,00170843789354861t0,417125035654966t2,6395077048479t0,523662219894924t11,0099537539094t0,000484831293247389t2,33499185014044t0,000107349191504933t21,2845066025101t2,94870546707188e-05t2,07458585709597e-05t0,0462013144665533t2,60406621443769t0,0789337333345071t0,0455996126113166t0,0765003868700057t0,138825382491725t0,00134579715748869t13,9471432054861t9,69893596113764t70,4484758730979t0,0022506614438143t1,31378819620914t0,036211710724337t1,94765342595733t1,17556103996182t1,52782448029787t0,00301613430304902t0,011137951362452t0,756538995908853t0,000422108766789495
2t6,55176835744802e-05t0,0578854165536796t1,05105657125883e-06t2,82785806889803e-12t32,9714032807001t4,37676214111901e-11t0,195635931069687t0,0102239790104825t0,00163761414356954t0,00199999999835288t0,00286766231103406t0,00024895175911301t4,23948065418124e-05t1,57163313454499t9,5083876170185t0,200120504399871t8,61655888799919t86,9733990222755t1,54344080001039t32,4379434788323t0,0578886382299863t2,71775954621582t0,00166024426608728t1,26702499370973t0,318845723275379t1,05171944136264e-06t1,08567557819066e-07t0,0717675891945642t12,580350237191t0,00257276837120297t0,407668023544625t2,64411731905864t0,52332115186211t11,0093618710603t0,000500204174952488t2,33859358005176t0,000143133699534803t21,2848062186805t2,64731886110157e-05t5,71100800552408e-05t0,0539604855971649t2,57905890696252t0,103941040809682t0,0447584204988621t0,0773415789824602t0,138825382491725t0,000945748741749813t13,9262046164543t9,69576720877232t70,4687681726445t0,00344847583678994t1,31296210391992t0,0370378030135581t1,94827959172246t1,17573302538888t1,5280414675978t0,00351635072033889t0,0147600382954387t0,755855851695627t0,000562935944858047
2,5t7,18675075426306e-05t0,0648001708381699t2,10306540607764e-06t6,00376859877117e-12t32,9644061317775t1,14130353002323e-10t0,195635931069687t0,0103087193484219t0,00241172414770774t0,00199999999835288t0,00287612412762214t0,00024895175911301t5,28407535843863e-05t1,56292945743384t9,52972137017552t0,20289662177902t8,59229677994795t86,967862644621t1,56770290806162t32,4350861569166t0,0648032935746337t2,6928433345316t0,001647929150771t1,25762813744481t0,318389934123954t2,10397100890126e-06t1,84476625912275e-07t0,0745042483463539t12,579177643987t0,00350733508190224t0,399423909406525t2,64872241712572t0,522974827424859t11,0089902578572t0,000446963592417463t2,34131003436504t0,000178918299271141t21,2850951513836t2,87921182886488e-05t0,000110113667040758t0,0613726739884611t2,55545396458225t0,127545983189948t0,0441008290262285t0,0779991704550937t0,138825382491725t0,000879538802039638t13,9052401275919t9,69259494771391t70,4889215356242t0,00483069210025062t1,31183844446432t0,0381614624691588t1,94890433447628t1,17570226090487t1,52825948314881t0,00400940567175378t0,0183424968226399t0,755172070733422t0,000703803547259457
3t7,80979491703706e-05t0,0715024369409639t3,42293534415844e-06t1,04521796610249e-11t32,9574091116744t2,19174858683427e-10t0,195635931069687t0,00953189394466102t0,00314150375177351t0,00199999999835288t0,00287866454174238t0,00024895175911301t6,20887649933728e-05t1,55434602408172t9,55086160509765t0,205534133818606t8,56761823113216t86,962328569451t1,59238145687742t32,4328969305314t0,0715054634249068t2,66814250169912t0,00163763905596892t1,24797782873201t0,317934020008965t3,42400099509643e-06t2,8651111184034e-07t0,0772333620524258t12,5779985440232t0,00450698674517174t0,391589002321302t2,65328423508376t0,522636182335052t11,0088485563935t0,000379889877343815t2,34335836304082t0,000214702940019492t21,2853796801945t3,32130161381508e-05t0,000174961539834997t0,0686766947010896t2,5326414222354t0,150358525536805t0,0435756981563723t0,0785243013249499t0,138825382491725t0,000900759397199434t13,8842626100976t9,68941915788796t70,5089291967167t0,00640701423383364t1,31046460846679t0,0395352984666872t1,94952728718419t1,17548529923425t1,52847844866522t0,00454937776105071t0,0219030947329939t0,754487718034962t0,000844701256688194
3,5t8,41660375949321e-05t0,0779970439761289t4,9061042239813e-06t1,60616318731778e-11t32,9504122385191t3,5083129059221e-10t0,195635931069687t0,00846102153773917t0,00381215642934223t0,00199999999835288t0,00287702768130101t0,00024895175911301t7,01536688705251e-05t1,54564621610054t9,57202715315773t0,208040231252378t8,54294949461422t86,9567963511146t1,61705019339536t32,4312118161431t0,0779999761299721t2,64342680079003t0,00162810059344596t1,23848280684563t0,317477975473457t4,90725771058783e-06t4,1769218427775e-07t0,079954986116977t12,576813304285t0,00556852314383057t0,383756857332196t2,65778949022901t0,522312736407324t11,0089273114723t0,000316823167637865t2,34490255744553t0,000250487597629523t21,2856608136817t3,91731242532244e-05t0,000248192122340303t0,0759134358943061t2,51023588493499t0,172764062837207t0,0431556219889864t0,0789443774923358t0,138825382491725t0,000964672208470531t13,8632806724201t9,6862398223504t70,5287893959755t0,00818849127354487t1,30886657630983t0,0411333306236442t1,95014806436253t1,17509769161099t1,52869835128354t0,00514133938522597t0,0254532475820056t0,753802800944414t0,000985621240304689
4t9,00406907741527e-05t0,0842883876549239t6,46983155519387e-06t2,26988988546776e-11t32,9434155314772t5,00250052247197e-10t0,195635931069687t0,00738901543761692t0,00442630389150374t0,00199999999835288t0,0028725787503466t0,00024895175911301t7,70841923146318e-05t1,53673047869412t9,59329706738397t0,210425936727022t8,51849695873761t86,9512658555082t1,64150272927196t32,4299076172555t0,0842912277871317t2,61861049268635t0,00161866156117232t1,22932973330941t0,317021787079317t6,47102214708243e-06t5,81088752654659e-07t0,0826691698052938t12,5756219675561t0,00668891473700178t0,375740550757285t2,66223608644554t0,522008951879368t11,0092097234798t0,000263812456665465t2,34606582000677t0,000286272259296884t21,2859389191344t4,6439442088039e-05t0,000327575572673469t0,083097211509872t2,48804469000952t0,194955257762683t0,0428241381394283t0,0792758613418939t0,138825382491725t0,00105418955087641t13,8423016815303t9,68305692671383t70,5485029928552t0,0101836839972197t1,30707159441731t0,0429283125161648t1,95076628772599t1,17455417042802t1,5289192119917t0,00577771778693701t0,0289996414594392t0,753117297767419t0,00112655756671331
4,5t9,57015171577026e-05t0,0903813754146047t8,05940047336019e-06t3,0263978605163e-11t32,9364190105098t6,6067711691405e-10t0,195635931069687t0,00644871953886664t0,0049914002720789t0,00199999999835288t0,00286622341073587t0,00024895175911301t8,29440979413329e-05t1,52757469154692t9,6146701045698t0,212709114093126t8,49434797462146t86,9457369440239t1,66565171338812t32,42889089202t0,0903841255058261t2,59369092133311t0,00160899028977758t1,22058018617557t0,316565437340953t8,06059631352603e-06t7,79760671459583e-07t0,0853759592266476t12,5744244438949t0,00786517248678384t0,367477045437081t2,66662772764129t0,521726680862619t11,0096765359283t0,000221253269365218t2,34694159711912t0,000322056917398687t21,2862143569857t5,47903552186744e-05t0,000411736947903546t0,0902367296887964t2,46599129321512t0,217008654557081t0,0425705116757361t0,0795294878055861t0,138825382491725t0,00115802650574552t13,8213326674935t9,6798704589555t70,5680720034499t0,0123982661572339t1,305109019133t0,0448908878004747t1,95138160047804t1,17386870232288t1,52914106574572t0,00644896402665785t0,0325461756268101t0,752431175637551t0,00126750568985416
5t0,00010113903426936t0,0962802244110382t9,64373682841079e-06t3,87056194139747e-11t32,929422696108t8,27796834881973e-10t0,195635931069687t0,0056757700712958t0,00551645138404542t0,00199999999835288t0,00285877975965501t0,00024895175911301t8,78198165933712e-05t1,51820187832173t9,63609532816552t0,214911052376597t8,47051777988421t86,9402094109665t1,68948190812537t32,4280909714372t0,0962828864772304t2,56871685665417t0,00159894824945337t1,21222025471833t0,316108906891395t9,64492179693268e-06t1,01670147178699e-06t0,0880753990788083t12,5732206012794t0,00909445651229851t0,358978278655367t2,67097127342218t0,52146577736789t11,0103079636078t0,000188188467882068t2,34760056126816t0,000357841567262825t21,2864876031433t6,39558870773499e-05t0,000499874468960908t0,0973394284885259t2,44407024610829t0,238929701663907t0,0423888592792709t0,0797111402020513t0,138825382491725t0,00126778512945313t13,8003806963162t9,67668040941073t70,5874988533228t0,0148346357746786t1,3030096870115t0,0469902199219736t1,95199367399235t1,17305459372454t1,52936395138766t0,00714565280553406t0,0360950167098586t0,751744399508146t0,00140846212361699
