"time"t"1"t"2"t"3"t"4"t"5"t"6"t"7"t"8"t"9"t"10"t"11"t"12"t"13"t"14"t"15"t"16"t"17"t"18"t"19"t"20"t"21"t"22"t"23"t"24"t"25"t"26"t"27"t"28"t"29"t"30"t"31"t"32"t"33"t"34"t"35"t"36"t"37"t"38"t"39"t"40"t"41"t"42"t"43"t"44"t"45"t"46"t"47"t"48"t"49"t"50"t"51"t"52"t"53"t"54"t"55"t"56"t"57"t"58"t"59"t"60"
0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t8,7363521885873t0t0t0t0t0t0t1,28731512413111t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0
11t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t8,1244804477064t0t0,611871740880906t0t0t0t0t0,675443383250202t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,0196951745212284t0,0215062303790153t0,570670335980662t0t0t0t0t0t0t0t0t0t0
12t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t8,06896739571063t0t0,667384792876679t0t0t0t0t0,619930331254429t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,0226937950110709t0,0233489700806212t0,621342027784987t0t0t0t0t0t0t0t0t0t0
13t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t8,01349740644131t0t0,722854782145996t0t0t0t0t0,564460341985113t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,0257786882784506t0,0251768379495522t0,671899255917993t0t0t0t0t0t0t0t0t0t0
14t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,95808215680771t0t0,7782700317796t0t0t0t0t0,509045092351508t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,0289377963887693t0,02699356239572t0,72233867299511t0t0t0t0t0t0t0t0t0t0
15t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,90273734059327t0t0,833614847994033t0t0t0t0t0,453700276137075t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,0321611709885284t0,0288020060575507t0,772651670947954t0t0t0t0t0t0t0t0t0t0
16t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,84748470519038t0t0,888867483396922t0t0t0t0t0,398447640734186t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,0354405430755367t0,0306043466157627t0,822822593705622t0t0t0t0t0t0t0t0t0t0
17t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,79235556086841t0t0,943996627718892t0t0t0t0t0,343318496412216t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,0387689882102714t0,0324022125645067t0,872825426944114t0t0t0t0t0t0t0t0t0t0
18t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,73739725377874t0t0,99895493480857t0t0t0t0t0,288360189322538t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,0421406617284056t0,0341967814594173t0,922617491620747t0t0t0t0t0t0t0t0t0t0
19t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,6826862129361t0t1,05366597565121t0t0t0t0t0,233649148479902t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,0455505874526514t0,0359888381022492t0,972126550096305t0t0t0t0t0t0t0t0t0t0
20t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,62835613680951t0t1,10799605177779t0t0t0t0t0,179319072353314t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,0489944875104074t0,0377787832848304t1,02122278098256t0t0t0t0t0t0t0t0t0t0
21t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,57467770677526t0t1,16167448181204t0t0t0t0t0,125640642319065t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,0524686254950098t0,0395665463155332t1,0696393100015t0t0t0t0t0t0t0t0t0t0
22t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,52232846405567t0t1,21402372453163t0t0t0t0t0,073291399599478t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,0559696673321543t0,0413512243493591t1,11670283285012t0t0t0t0t0t0t0t0t0t0
23t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,47395169224231t0t1,262400496345t0t0t0t0t0,0249146277861126t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,059494458993415t0,0431294762902471t1,15977656106133t0t0t0t0t0t0t0t0t0t0
24t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,4496226448655t0t1,2867295437218t0t0t0t0t0,000585580409306362t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,0630392213486819t0,0448817137483947t1,17880860862473t0t0t0t0t0t0t0t0t0t0
25t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,44931621806791t0t1,28703597051939t0t0t0t0t0,000279153611717137t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,0665961386280274t0,0465541928877856t1,17388563900358t0t0t0t0t0t0t0t0t0t0
26t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,44931483854862t0t1,28703735003868t0t0t0t0t0,000277774092426099t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,0701546338672488t0,0481438722644262t1,16873884390701t0t0t0t0t0t0t0t0t0t0
27t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,44931365259809t0t1,28703853598922t0t0t0t0t0,000276588141892037t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,0737066944085308t0,04966179268365t1,16367004889704t0t0t0t0t0t0t0t0t0t0
28t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,44931245371412t0t1,28703973487319t0t0t0t0t0,000275389257920769t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,0772460961076649t0,0511168865323017t1,15867675223323t0t0t0t0t0t0t0t0t0t0
29t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,44931127828457t0t1,28704091030273t0t0t0t0t0,000274213828379703t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,0807675300260314t0,0525170476820789t1,15375633259464t0t0t0t0t0t0t0t0t0t0
30t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,44931012476806t0t1,28704206381924t0t0t0t0t0,000273060311868197t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,0842673672257829t0,0538680193204829t1,14890667727299t0t0t0t0t0t0t0t0t0t0
31t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,44930898721244t0t1,28704320137486t0t0t0t0t0,000271922756244491t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,0877426787049752t0,0551746655126492t1,14412585715726t0t0t0t0t0t0t0t0t0t0
32t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,44930786510212t0t1,28704432348518t0t0t0t0t0,000270800645924286t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,0911912517710627t0,0564409425825201t1,13941212913162t0t0t0t0t0t0t0t0t0t0
33t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,44930675864485t0t1,28704542994245t0t0t0t0t0,000269694188658857t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,0946113843178834t0,0576701530428697t1,13476389258172t0t0t0t0t0t0t0t0t0t0
34t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,44930566754616t0t1,28704652104115t0t0t0t0t0,000268603089959222t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,0980017967028239t0,058865051017932t1,13017967332041t0t0t0t0t0t0t0t0t0t0
35t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,44930459142564t0t1,28704759716166t0t0t0t0t0,000267526969442983t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,101361622230279t0,0600278496663173t1,12565812526509t0t0t0t0t0t0t0t0t0t0
36t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,44930352990534t0t1,28704865868196t0t0t0t0t0,000266465449146354t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,104690241432044t0,0611604292098076t1,12119798804013t0t0t0t0t0t0t0t0t0t0
37t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,44930248271862t0t1,28704970586869t0t0t0t0t0,000265418262420616t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,107987171072612t0,0622644775528379t1,11679805724326t0t0t0t0t0t0t0t0t0t0
38t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,44930144963034t0t1,28705073895696t0t0t0t0t0,000264385174143937t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,111252064105779t0,0633414905238167t1,11245718432739t0t0t0t0t0t0t0t0t0t0
39t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,4493004303588t0t1,2870517582285t0t0t0t0t0,000263365902604035t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,114484713812961t0,0643927663437133t1,10817427807185t0t0t0t0t0t0t0t0t0t0
40t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,44929942464411t0t1,28705276394319t0t0t0t0t0,000262360187913775t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,117685030401692t0,0654194348023051t1,10394829873922t0t0t0t0t0t0t0t0t0t0
41t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,44929843225958t0t1,28705375632772t0t0t0t0t0,000261367803387452t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,120853008493708t0,0664224983768438t1,09977824945719t0t0t0t0t0t0t0t0t0t0
42t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,44929745297523t0t1,28705473561207t0t0t0t0t0,000260388519036632t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,123988703969351t0,0674028620246568t1,09566316961808t0t0t0t0t0t0t0t0t0t0
43t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,44929648656458t0t1,28705570202272t0t0t0t0t0,000259422108383733t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,127092221753815t0,0683613493239208t1,09160213094501t0t0t0t0t0t0t0t0t0t0
44t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,44929553281438t0t1,28705665577292t0t0t0t0t0,000258468358182356t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,130163708149311t0,0692987127645736t1,08759423485906t0t0t0t0t0t0t0t0t0t0
45t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,44929459151745t0t1,28705759706985t0t0t0t0t0,000257527061254501t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,133203343516175t0,0702156434645093t1,08363861008919t0t0t0t0t0t0t0t0t0t0
46t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,44929366247097t0t1,28705852611633t0t0t0t0t0,000256598014778528t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,136211335096622t0,0711127806793595t1,07973441034037t0t0t0t0t0t0t0t0t0t0
47t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,44929274547822t0t1,28705944310908t0t0t0t0t0,000255681022022675t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,139187911025387t0,071990719854778t1,07588081222894t0t0t0t0t0t0t0t0t0t0
48t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,4492918403478t0t1,2870603482395t0t0t0t0t0,000254775891604046t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,142133315843318t0,0728500188066308t1,07207701358958t0t0t0t0t0t0t0t0t0t0
49t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,44929094689295t0t1,28706124169435t0t0t0t0t0,000253882436757261t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,145047807081624t0,0736912025290478t1,0683222320837t0t0t0t0t0t0t0t0t0t0
50t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,44929006493135t0t1,28706212365595t0t0t0t0t0,000253000475159285t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,147931652434352t0,0745147672161641t1,06461570400545t0t0t0t0t0t0t0t0t0t0
51t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,44928919428491t0t1,28706299430239t0t0t0t0t0,000252129828720068t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,150785127629789t0,0753211834324663t1,06095668324015t0t0t0t0t0t0t0t0t0t0
52t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,44928833477956t0t1,28706385380774t0t0t0t0t0,000251270323368624t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,153608514275188t0,0761108992124543t1,05734444032012t0t0t0t0t0t0t0t0t0t0
53t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,44928748624501t0t1,28706470234229t0t0t0t0t0,000250421788815471t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,156402098266891t0,0768843424705273t1,05377826160489t0t0t0t0t0t0t0t0t0t0
54t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,44928664851458t0t1,28706554007272t0t0t0t0t0,000249584058388973t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,15916616852379t0,0776419229890919t1,05025744855986t0t0t0t0t0t0t0t0t0t0
55t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,44928582142508t0t1,28706636716222t0t0t0t0t0,000248756968884373t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,161901015961917t0,0783840340863784t1,04678131711395t0t0t0t0t0t0t0t0t0t0
56t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,44928500481662t0t1,28706718377068t0t0t0t0t0,000247940360422725t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,164606932638503t0,079111054051537t1,04334919708067t0t0t0t0t0t0t0t0t0t0
57t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,44928419853252t0t1,28706799005478t0t0t0t0t0,000247134076323154t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,167284211036255t0,0798233473858499t1,0399604316327t0t0t0t0t0t0t0t0t0t0
58t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,44928340241918t0t1,28706878616812t0t0t0t0t0,000246337962987501t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,169933143472942t0,0805212658716798t1,03661437682352t0t0t0t0t0t0t0t0t0t0
59t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,44928261632599t0t1,28706957226131t0t0t0t0t0,000245551869795165t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,172554021618987t0,0812051494925433t1,0333104011498t0t0t0t0t0t0t0t0t0t0
60t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,4492818401052t0t1,2870703484821t0t0t0t0t0,000244775649006185t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,175147136103299t0,0818753272299398t1,03004788514888t0t0t0t0t0t0t0t0t0t0
61t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,44928107361187t0t1,28707111497544t0t0t0t0t0,000244009155671492t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,177712776189875t0,082532117759482t1,0268262210261t0t0t0t0t0t0t0t0t0t0
62t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,44928031670374t0t1,28707187188356t0t0t0t0t0,000243252247549439t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,180251229512077t0,0831758300635t1,023644812308t0t0t0t0t0t0t0t0t0t0
63t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,44927956924122t0t1,28707261934608t0t0t0t0t0,000242504785027862t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,182762781854908t0,0838067639730393t1,02050307351815t0t0t0t0t0t0t0t0t0t0
64t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,44927883108724t0t1,28707335750006t0t0t0t0t0,000241766631050944t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,18524771697754t0,0844252106497445t1,01740042987279t0t0t0t0t0t0t0t0t0t0
65t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,44927810210724t0t1,28707408648006t0t0t0t0t0,000241037651050316t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,187706316469387t0,0850314530166359t1,01433631699406t0t0t0t0t0t0t0t0t0t0
66t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,44927738216907t0t1,28707480641823t0t0t0t0t0,000240317712879915t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,19013885963404t0,0856257661454842t1,01131018063872t0t0t0t0t0t0t0t0t0t0
67t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,44927667114295t0t1,28707551744435t0t0t0t0t0,000239606686754192t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,192545623396343t0,0862084176072078t1,00832147644082t0t0t0t0t0t0t0t0t0t0
68t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,44927596890138t0t1,28707621968592t0t0t0t0t0,000238904445189308t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,194926882228753t0,0867796677905831t1,0053696696666t0t0t0t0t0t0t0t0t0t0
69t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,44927527531914t0t1,28707691326816t0t0t0t0t0,000238210862947052t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,197282908093507t0,0873397701939469t1,00245423498073t0t0t0t0t0t0t0t0t0t0
70t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,44927459027318t0t1,28707759831413t0t0t0t0t0,000237525816981209t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,199613970397596t0,0878889716938874t0,999574656222664t0t0t0t0t0t0t0t0t0t0
71t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,44927391364258t0t1,28707827494472t0t0t0t0t0,000236849186385963t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,20192033596457t0,088427512788379t0,996730426191793t0t0t0t0t0t0t0t0t0t0
72t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,44927324530854t0t1,28707894327876t0t0t0t0t0,000236180852346694t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,204202269007602t0,0889556278296322t0,993921046441548t0t0t0t0t0t0t0t0t0t0
73t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,44927258515429t0t1,28707960343301t0t0t0t0t0,00023552069809233t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,206460031114075t0,0894735452378931t0,991146027081068t0t0t0t0t0t0t0t0t0t0
74t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,44927193306505t0t1,28708025552226t0t0t0t0t0,000234868608849553t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,208693881237197t0,089981487701061t0,988404886584021t0t0t0t0t0t0t0t0t0t0
75t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,44927128892799t0t1,28708089965931t0t0t0t0t0,000234224471798594t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,210904075693329t0,0904796723619774t0,985697151604023t0t0t0t0t0t0t0t0t0t0
76t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,44927065263223t0t1,28708153595508t0t0t0t0t0,000233588176030492t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,213090868163751t0,090968310995112t0,983022356796235t0t0t0t0t0t0t0t0t0t0
77t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,4492700240687t0t1,2870821645186t0t0t0t0t0,000232959612505775t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,215254509700146t0,0914476101736529t0,980380044644824t0t0t0t0t0t0t0t0t0t0
78t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,44926940313021t0t1,28708278545709t0t0t0t0t0,000232338674016034t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,217395248732924t0,0919177714216583t0,97776976530253t0t0t0t0t0t0t0t0t0t0
79t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,44926878971134t0t1,28708339887596t0t0t0t0t0,000231725255145347t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,219513331082331t0,0923789913641019t0,97519107642955t0t0t0t0t0t0t0t0t0t0
80t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,44926818370842t0t1,28708400487888t0t0t0t0t0,000231119252225733t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,221608999972367t0,0928314618989885t0,972643543007548t0t0t0t0t0t0t0t0t0t0
81t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,4492675850195t0t1,2870846035678t0t0t0t0t0,000230520563302154t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,223682496049758t0,0932753703249675t0,970126737193101t0t0t0t0t0t0t0t0t0t0
82t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,4492669935443t0t1,287085195043t0t0t0t0t0,000229929088103221t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,225734057401311t0,0937108994461912t0,967640238195523t0t0t0t0t0t0t0t0t0t0
