"time"t"1"t"2"t"3"t"4"t"5"t"6"t"7"t"8"t"9"t"10"t"11"t"12"t"13"t"14"t"15"t"16"t"17"t"18"t"19"t"20"t"21"t"22"t"23"t"24"t"25"t"26"t"27"t"28"t"29"t"30"t"31"t"32"t"33"t"34"t"35"t"36"t"37"t"38"t"39"t"40"t"41"t"42"t"43"t"44"t"45"t"46"t"47"t"48"t"49"t"50"t"51"t"52"t"53"t"54"t"55"t"56"t"57"t"58"t"59"t"60"
0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,00015t0t0t0t0t0t0t0t0,000100000000019368t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0
63t0t0t0t8,76297206389107e-08t0t0t0t8,76297206389107e-08t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,000149912370279361t0t0t0t0t0t0t0t9,99123702987286e-05t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0
66t0t0t0t9,17993726742927e-08t0t0t0t9,17993726742927e-08t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,000149908200627326t0t0t0t0t0t0t0t9,99082006466932e-05t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0
69t0t0t0t9,59687347738046e-08t0t0t0t9,59687347738046e-08t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,000149904031265226t0t0t0t0t0t0t0t9,99040312845937e-05t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0
72t0t0t0t1,00137806967181e-07t0t0t0t1,00137806967181e-07t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,000149899862193033t0t0t0t0t0t0t0t9,98998622124003e-05t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0
75t0t0t0t1,04306589284154e-07t0t0t0t1,04306589284154e-07t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,000149895693410716t0t0t0t0t0t0t0t9,98956934300833e-05t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0
78t0t0t0t1,0847508175445e-07t0t0t0t1,0847508175445e-07t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,000149891524918246t0t0t0t0t0t0t0t9,9891524937613e-05t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0
81t0t0t0t1,12643284407791e-07t0t0t0t1,12643284407791e-07t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,000149887356715592t0t0t0t0t0t0t0t9,98873567349597e-05t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0
84t0t0t0t1,16811197273897e-07t0t0t0t1,16811197273897e-07t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,000149883188802726t0t0t0t0t0t0t0t9,98831888220936e-05t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0
87t0t0t0t1,20978820382483e-07t0t0t0t1,20978820382483e-07t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,000149879021179618t0t0t0t0t0t0t0t9,9879021198985e-05t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0
90t0t0t0t1,25146153763258e-07t0t0t0t1,25146153763258e-07t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,000149874853846237t0t0t0t0t0t0t0t9,98748538656042e-05t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0
93t0t0t0t1,29313197445929e-07t0t0t0t1,29313197445929e-07t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,000149870686802554t0t0t0t0t0t0t0t9,98706868219215e-05t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0
96t0t0t0t1,334799514602e-07t0t0t0t1,334799514602e-07t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,00014986652004854t0t0t0t0t0t0t0t9,98665200679072e-05t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0
99t0t0t0t1,37646415835768e-07t0t0t0t1,37646415835768e-07t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,000149862353584164t0t0t0t0t0t0t0t9,98623536035317e-05t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0
102t0t0t0t1,41812590602328e-07t0t0t0t1,41812590602328e-07t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,000149858187409398t0t0t0t0t0t0t0t9,98581874287651e-05t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0
105t0t0t0t1,45978475789571e-07t0t0t0t1,45978475789571e-07t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,00014985402152421t0t0t0t0t0t0t0t9,98540215435779e-05t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0
108t0t0t0t1,50144071427182e-07t0t0t0t1,50144071427182e-07t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,000149849855928573t0t0t0t0t0t0t0t9,98498559479403e-05t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0
111t0t0t0t1,54309377544844e-07t0t0t0t1,54309377544844e-07t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,000149845690622455t0t0t0t0t0t0t0t9,98456906418226e-05t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0
114t0t0t0t1,58474394172235e-07t0t0t0t1,58474394172235e-07t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,000149841525605828t0t0t0t0t0t0t0t9,98415256251952e-05t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0
117t0t0t0t1,6263912133903e-07t0t0t0t1,6263912133903e-07t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,000149837360878661t0t0t0t0t0t0t0t9,98373608980284e-05t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0
120t0t0t0t1,66803559074898e-07t0t0t0t1,66803559074898e-07t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,000149833196440925t0t0t0t0t0t0t0t9,98331964602925e-05t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0
123t0t0t0t1,70967707409505e-07t0t0t0t1,70967707409505e-07t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,00014982903229259t0t0t0t0t0t0t0t9,98290323119579e-05t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0
126t0t0t0t1,75131566372514e-07t0t0t0t1,75131566372514e-07t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,000149824868433627t0t0t0t0t0t0t0t9,98248684529949e-05t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0
129t0t0t0t1,79295135993582e-07t0t0t0t1,79295135993582e-07t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,000149820704864006t0t0t0t0t0t0t0t9,98207048833738e-05t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0
132t0t0t0t1,83458416302364e-07t0t0t0t1,83458416302364e-07t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,000149816541583698t0t0t0t0t0t0t0t9,98165416030651e-05t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0
135t0t0t0t1,87621407328508e-07t0t0t0t1,87621407328508e-07t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,000149812378592671t0t0t0t0t0t0t0t9,98123786120389e-05t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0
138t0t0t0t1,91784109101662e-07t0t0t0t1,91784109101662e-07t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,000149808215890898t0t0t0t0t0t0t0t9,98082159102658e-05t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0
141t0t0t0t1,95946521651466e-07t0t0t0t1,95946521651466e-07t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,000149804053478348t0t0t0t0t0t0t0t9,9804053497716e-05t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0
144t0t0t0t2,00108645007558e-07t0t0t0t2,00108645007558e-07t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,000149799891354992t0t0t0t0t0t0t0t9,97998913743599e-05t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0
147t0t0t0t2,04270479199573e-07t0t0t0t2,04270479199573e-07t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,0001497957295208t0t0t0t0t0t0t0t9,97957295401679e-05t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0
150t0t0t0t2,08432024257139e-07t0t0t0t2,08432024257139e-07t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,000149791567975743t0t0t0t0t0t0t0t9,97915679951103e-05t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0
153t0t0t0t2,12593280209882e-07t0t0t0t2,12593280209882e-07t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,00014978740671979t0t0t0t0t0t0t0t9,97874067391575e-05t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0
156t0t0t0t2,16754247087423e-07t0t0t0t2,16754247087423e-07t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,000149783245752912t0t0t0t0t0t0t0t9,978324577228e-05t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0
159t0t0t0t2,20914924919381e-07t0t0t0t2,20914924919381e-07t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,000149779085075081t0t0t0t0t0t0t0t9,9779085094448e-05t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0
162t0t0t0t2,25075313735368e-07t0t0t0t2,25075313735368e-07t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,000149774924686265t0t0t0t0t0t0t0t9,97749247056321e-05t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0
165t0t0t0t2,29235413564995e-07t0t0t0t2,29235413564995e-07t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,000149770764586435t0t0t0t0t0t0t0t9,97707646058024e-05t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0
168t0t0t0t2,33395224437865e-07t0t0t0t2,33395224437865e-07t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,000149766604775562t0t0t0t0t0t0t0t9,97666047949296e-05t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0
171t0t0t0t2,37554746383581e-07t0t0t0t2,37554746383581e-07t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,000149762445253616t0t0t0t0t0t0t0t9,97624452729838e-05t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0
174t0t0t0t2,4171397943174e-07t0t0t0t2,4171397943174e-07t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,000149758286020568t0t0t0t0t0t0t0t9,97582860399357e-05t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0
177t0t0t0t2,45872923611935e-07t0t0t0t2,45872923611935e-07t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,000149754127076388t0t0t0t0t0t0t0t9,97541270957555e-05t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0
180t0t0t0t2,50031578953754e-07t0t0t0t2,50031578953754e-07t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,000149749968421046t0t0t0t0t0t0t0t9,97499684404136e-05t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0
183t0t0t0t2,54189945486784e-07t0t0t0t2,54189945486784e-07t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,000149745810054513t0t0t0t0t0t0t0t9,97458100738806e-05t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0
186t0t0t0t2,58348023240606e-07t0t0t0t2,58348023240606e-07t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,000149741651976759t0t0t0t0t0t0t0t9,97416519961268e-05t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0
189t0t0t0t2,62505812244796e-07t0t0t0t2,62505812244796e-07t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,000149737494187755t0t0t0t0t0t0t0t9,97374942071226e-05t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0
192t0t0t0t2,66663312528927e-07t0t0t0t2,66663312528927e-07t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,000149733336687471t0t0t0t0t0t0t0t9,97333367068385e-05t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0
195t0t0t0t2,70820524122569e-07t0t0t0t2,70820524122569e-07t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,000149729179475877t0t0t0t0t0t0t0t9,97291794952448e-05t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0
198t0t0t0t2,74977447055286e-07t0t0t0t2,74977447055286e-07t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,000149725022552945t0t0t0t0t0t0t0t9,97250225723121e-05t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0
201t0t0t0t2,79134081356639e-07t0t0t0t2,79134081356639e-07t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,000149720865918643t0t0t0t0t0t0t0t9,97208659380108e-05t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0
204t0t0t0t2,83290427056186e-07t0t0t0t2,83290427056186e-07t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,000149716709572944t0t0t0t0t0t0t0t9,97167095923112e-05t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0
207t0t0t0t2,87446484183478e-07t0t0t0t2,87446484183478e-07t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,000149712553515816t0t0t0t0t0t0t0t9,97125535351839e-05t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0
210t0t0t0t2,91602252768066e-07t0t0t0t2,91602252768066e-07t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,000149708397747232t0t0t0t0t0t0t0t9,97083977665993e-05t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0
213t0t0t0t2,95757732839492e-07t0t0t0t2,95757732839492e-07t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,00014970424226716t0t0t0t0t0t0t0t9,97042422865279e-05t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0
216t0t0t0t2,999129244273e-07t0t0t0t2,999129244273e-07t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,000149700087075573t0t0t0t0t0t0t0t9,97000870949401e-05t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0
219t0t0t0t3,04067827561024e-07t0t0t0t3,04067827561024e-07t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,000149695932172439t0t0t0t0t0t0t0t9,96959321918064e-05t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0
222t0t0t0t3,08222442270198e-07t0t0t0t3,08222442270198e-07t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,00014969177755773t0t0t0t0t0t0t0t9,96917775770972e-05t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0
225t0t0t0t3,1237676858435e-07t0t0t0t3,1237676858435e-07t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,000149687623231415t0t0t0t0t0t0t0t9,9687623250783e-05t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0
228t0t0t0t3,16530806533005e-07t0t0t0t3,16530806533005e-07t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,000149683469193467t0t0t0t0t0t0t0t9,96834692128344e-05t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0
231t0t0t0t3,20684556145684e-07t0t0t0t3,20684556145684e-07t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,000149679315443854t0t0t0t0t0t0t0t9,96793154632217e-05t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0
234t0t0t0t3,24838017451903e-07t0t0t0t3,24838017451903e-07t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,000149675161982548t0t0t0t0t0t0t0t9,96751620019155e-05t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0
237t0t0t0t3,28991190481174e-07t0t0t0t3,28991190481174e-07t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,000149671008809519t0t0t0t0t0t0t0t9,96710088288862e-05t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0
240t0t0t0t3,33144075263007e-07t0t0t0t3,33144075263007e-07t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,000149666855924737t0t0t0t0t0t0t0t9,96668559441044e-05t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0
243t0t0t0t3,37296671826905e-07t0t0t0t3,37296671826905e-07t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,000149662703328173t0t0t0t0t0t0t0t9,96627033475405e-05t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0
246t0t0t0t3,4144898020237e-07t0t0t0t3,4144898020237e-07t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,000149658551019797t0t0t0t0t0t0t0t9,9658551039165e-05t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0
