"time"t"1"t"2"t"3"t"4"t"5"t"6"t"7"t"8"t"9"t"10"t"11"t"12"t"13"t"14"t"15"t"16"t"17"t"18"t"19"t"20"t"21"t"22"t"23"t"24"t"25"t"26"t"27"t"28"t"29"t"30"t"31"t"32"t"33"t"34"t"35"t"36"t"37"t"38"t"39"t"40"t"41"t"42"t"43"t"44"t"45"t"46"t"47"t"48"t"49"t"50"t"51"t"52"t"53"t"54"t"55"t"56"t"57"t"58"t"59"t"60"
0t1,36376075829401e-05t0,000939187593370422t0t0t10,9997976004649t0t0,0652119770232289t3,33333333565047e-06t0t0,000666666666117625t0,009053452862708t9,9147565171103e-08t0t0,519654458879023t3,14943284706557t0,0688171182614994t2,91211739619577t28,9961197888347t0,4745491664741t10,8203328658133t0,0117470130672153t0,930869553444334t0,000615736651271446t0,429105041377036t0,10692305137263t0t0t0,0202479434033736t4,19497738694134t0t0,153119544831193t0,875441394973789t0,174801179020141t3,67095947544985t3,33333333397892e-05t0,776323337537329t0t7,09012155940856t0,0026335136387438t0t0t0,892106051092356t0,00222726483171149t0,0174947705388129t0,0232052292882945t0,0462751291830811t0,00918895418161476t4,66947124318832t3,23614052925548t23,4622702338227t0,001190978233637t0,438369475141799t0,0116304938360272t0,648647005766943t0,391195803055986t0,509060648465539t0t0t0,252860875516465t0
0,5t1,70028657203127e-05t0,0202908892594095t7,51075473072637e-09t8,99809632225907e-15t10,9928016243877t5,96905986938616e-14t0,0652119770232289t0,00282513867118913t5,26343665158012e-05t0,000666666666117625t0,000934110317024467t2,50362422898544e-05t1,06755768333009e-05t0,524089612323229t3,16493896976632t0,065420590346336t2,87858531413115t28,9983754933019t0,50808124853872t10,8128498539397t0,0202948150681693t0,911468850522327t0,000997830295674162t0,42043388836659t0,106588522189774t7,52438981123794e-09t3,4872056518645e-09t0,0225022385527212t4,19373789512848t0,000106405861957575t0,14332632925825t0,880518047541998t0,174291983126362t3,66994294988092t0,00013631842653867t0,775529568176493t3,54999940721351e-05t7,09142813785542t0,00197706573542943t7,26267723181144e-07t0,00535696959897167t0,863198236790169t0,0311350791338982t0,00902429602835429t0,0316757037987532t0,0462751291830811t0,0074354379916928t4,6527539458048t3,23301530806851t23,4827596326033t0,00111362684701458t0,438223270616697t0,011776698361129t0,649100762271212t0,392078508274596t0,509188058407914t0,00130601154846351t0,00389458022103901t0,252429703290939t9,24442173225699e-05
1t1,95578343609256e-05t0,0282859279526464t3,53958401354157e-08t4,87093844508201e-14t10,9858060053084t4,30771253802109e-13t0,0652119770232289t0,00244883071732907t0,00015113803087732t0,000666666666117625t0,000943696266750354t4,35031218029634e-05t1,99131415220869e-05t0,515687313332826t3,18540661699575t0,0679108549763013t2,85648021287949t28,9927601042682t0,530186349790383t10,8089316268594t0,0282893659890399t0,887207326832721t0,00109774182166113t0,410242007044527t0,106256611232041t3,54237979483785e-08t1,51960309231128e-08t0,0247429470129652t4,19252286280887t0,000390741237705518t0,135716561930783t0,88560116984937t0,173754251606711t3,66947031117838t8,54132977461918e-05t0,779349747544503t7,10056791577295e-05t7,09207751758844t0,00167721292309406t3,88473947916654e-06t0,0116049448240271t0,83968064587476t0,0546526700493071t0,00879844033754347t0,031901559489564t0,0462751291830811t0,00606980195637395t4,63498165138564t3,22988317899658t23,5028154838086t0,00281883005605632t0,43737613844068t0,0126238305371467t0,649559567605816t0,392449757529149t0,509317313846247t0,002536019962636t0,0076884566807524t0,251998111936926t0,000140312624979607
1,5t2,15340050333064e-05t0,0353667852666939t8,12915057203178e-08t1,35698998555872e-13t10,9788109294722t1,33727791624123e-12t0,0652119770232289t0,00225580859320453t0,000262807127255937t0,000666666666117625t0,000955213622003146t6,60153081479707e-05t2,73373764045079e-05t0,508206121216609t3,20385000650426t0,0705448267693618t2,83401887210344t28,987321854667t0,552647690566428t10,8069678030748t0,0353698563796348t0,864992554979525t0,00112075541627377t0,399861521267815t0,105923060534442t8,13323489712055e-08t3,88103212426563e-08t0,0269703977672476t4,19130725518611t0,000801066588156512t0,128796020955391t0,890688109628185t0,173205655264324t3,66935825358351t6,48223029856261e-05t0,781215368152157t0,000106512172410564t7,09241329736516t0,001509259366154t1,07140370639969e-05t0,0174372851266186t0,817754573335288t0,0765787425887787t0,00880505600921774t0,0318949438178897t0,0462751291830811t0,00565939549845152t4,61690915600187t3,22674348224024t23,522444513343t0,00517934764285548t0,435981575170352t0,0140183938074741t0,650014333185016t0,392478889900442t0,509448197845087t0,00369314181325365t0,0114598390253919t0,251566219589919t0,000156918629953205
2t2,31800459636966e-05t0,0417239365209563t1,43448731666671e-07t2,88626981449526e-13t10,971816569804t3,02201408917184e-12t0,0652119770232289t0,00210613245443697t0,000383167386972915t0,000666666666117625t0,000967503003575163t9,14726109635006e-05t3,36266064491355e-05t0,501567876260173t3,22049804865366t0,0732475337319987t2,8114957773299t28,9819713941302t0,575170785339971t10,8059616663016t0,0417267048300435t0,844586216155128t0,00112266882329701t0,389405802104381t0,105588343773907t1,43501174788746e-07t7,73423419365111e-08t0,0291848876318438t4,19008515910482t0,00131007251922735t0,12242086582618t0,895780349925443t0,172654347667578t3,66949305237053t5,34456213455909e-05t0,782123226123006t0,000142018923830518t7,09260313640381t0,00139614171896552t2,22998258828363e-05t0,0232390247854846t0,797394207998536t0,096939107925531t0,00900983001035714t0,0316901698167503t0,0462751291830811t0,00557123006868404t4,59879415782476t3,22359596387728t23,5416331571177t0,00811888600600784t0,434354288106507t0,0156456808713198t0,650464494257912t0,392271054574244t0,50958059267363t0,00479750262584529t0,0152181357002661t0,251134083621665t0,000167507825287141
2,5t2,46073082564644e-05t0,047467635979217t2,20282558640963e-07t5,25892246339738e-13t10,9648230846819t5,72147905643969e-12t0,0652119770232289t0,00198050288096952t0,000510156530662875t0,000666666666117625t0,000979854587035276t0,000118471180528715t3,91373299639233e-05t0,495627833241439t3,23557605021894t0,0759744921304705t2,78910170261552t28,9766719678989t0,597564860054348t10,8054240537192t0,0474701415571039t0,825758862746969t0,00111900319188525t0,378957736331897t0,105253054100419t2,20345532471015e-07t1,33195105790276e-07t0,0313867006440631t4,18885551034861t0,00190247181713411t0,116504179204656t0,900877399512995t0,172104161082563t3,66978845442378t4,6190418058273e-05t0,782562523341926t0,000177525773416241t7,09270833685319t0,00131490164859443t3,93650540743829e-05t0,0291210476150471t0,778505957377424t0,115827358546643t0,00933897413010994t0,0313610256969975t0,0462751291830811t0,00558689102170568t4,5807900110512t3,22044055474291t23,5603720130575t0,0115661851981038t0,432618375219446t0,0173815937583805t0,650910150528707t0,391909780836501t0,509714402060499t0,00586177236741653t0,0189674875430635t0,250701754785128t0,000176016646522122
3t2,58794229128097e-05t0,0526714497313924t3,10675526101923e-07t8,66249386221598e-13t10,9578306178213t9,6633446986212e-12t0,0652119770232289t0,00187766273373018t0,000642937605384267t0,000666666666117625t0,000991913787577746t0,000145748456491055t4,41037338226101e-05t0,490249877880223t3,24927570117936t0,0787003624753137t2,76697109853811t28,9714019943795t0,619695464131755t10,8051155161997t0,0526737213946307t0,808316373135638t0,00111401870898041t0,368567268677326t0,10491772445027t3,10748417929298e-07t2,0824177976124e-07t0,0335761101253247t4,18761846976977t0,00256863571159191t0,110997721540431t0,90597873645975t0,171557159861739t3,67018496669918t4,12011926987305e-05t0,782772728027777t0,000213032657573746t7,09276134213932t0,00125610712693466t6,23406800769618e-05t0,0351038282050437t0,760997000949579t0,133336314974488t0,00973127367084559t0,0309687261562619t0,0462751291830811t0,00562529521782056t4,56300703878656t3,21727731072615t23,5786547668424t0,0154507398194963t0,430831616714882t0,0191683522629439t0,65135164276204t0,391453296626702t0,509849541900821t0,00689385843184233t0,0227103261939935t0,250269281415536t0,000183882266165104
3,5t2,70385511034073e-05t0,0573906012748776t4,14095123238669e-07t1,32956674837537e-12t10,9508392972711t1,50749252949784e-11t0,0652119770232289t0,00179669003864807t0,000781465781118298t0,000666666666117625t0,00100373495655825t0,000172411255974262t4,87028055295554e-05t0,485333789320145t3,26174524719629t0,08141178809185t2,7451980251246t28,9661476740742t0,641468537545271t10,8049188230652t0,0573926623283809t0,79210898411528t0,00110887756075907t0,358260647339837t0,104582736367002t4,14177751390602e-07t3,03877262521496e-07t0,0357533801507844t4,18637448669666t0,00330194518220829t0,105877249071172t0,911084064219445t0,171014460212905t3,67064379576841t3,76987162025307e-05t0,782871080207298t0,000248539545502378t7,09278202587275t0,00121469674214228t9,14482070172235e-05t0,041182757006307t0,74478877044127t0,149544545482796t0,0101452833709692t0,0305547164561383t0,0462751291830811t0,00565240225399959t4,54552634424731t3,21410638010085t23,5964773313818t0,0197020679999037t0,429023394068038t0,0209765749097882t0,65178928550905t0,390939619859885t0,509985933676043t0,00789881286659079t0,0264481691974732t0,249836711899169t0,000191920583456812
4t2,81138142433719e-05t0,0616719032014558t5,30556569328344e-07t1,93739353338617e-12t10,943849233415t2,21925716355608e-11t0,0652119770232289t0,00173489625935353t0,000926138311177638t0,000666666666117625t0,00101537589145756t0,000197870835317051t5,30696887438124e-05t0,480809919382082t3,27310607045824t0,084101268624851t2,72384460674725t28,960899982752t0,662821955922619t10,8047770263349t0,0616737732460038t0,777014356216169t0,00110389559142041t0,348051766118221t0,104248347914239t5,30649120054116e-07t4,21054403755645e-07t0,0379187637195315t4,18512406018934t0,00409760363285886t0,101130022093719t0,916193272823732t0,170476604901841t3,67114069096842t3,52244144945441e-05t0,782914532416165t0,000284046420232898t7,09278317150425t0,00118758010654514t0,000126762861727107t0,0473457334355503t0,729805867502688t0,164527448421379t0,0105551886499901t0,0301448111771174t0,0462751291830811t0,005654382173073t4,52840348702542t3,21092797539626t23,6138372182276t0,024250700927092t0,427209363691364t0,0227906052864625t0,652223331033067t0,390392471674509t0,510123501576147t0,00887991638882539t0,0301819738346482t0,24940409512981t0,000200581745166787
4,5t2,91280796636176e-05t0,0655576299686818t6,60524822863778e-07t2,71463267366753e-12t10,9368605263086t3,12815005773043e-11t0,0652119770232289t0,00168938519705021t0,00107762550801867t0,000666666666117625t0,00102684601682629t0,000221761509457485t5,731447802857e-05t0,476629579389693t3,28346105185353t0,0867636990573399t2,70295199055256t28,9556525732053t0,683714572117305t10,8046605616858t0,0655593280007028t0,762928956265082t0,00109917006887595t0,337949616958266t0,103914728754485t6,60627804657518e-07t5,60401838199388e-07t0,0400725198031249t4,18386771562913t0,00495166172807225t0,0967473217637632t0,921306377418091t0,169943823966608t3,67165956554931t3,34783915282855e-05t0,782932651361464t0,000319553270318812t7,09277397818196t0,00117232234484228t0,000168250762219307t0,0535780756085693t0,715973013170874t0,178360302753193t0,0109450894079581t0,0297549104191494t0,0462751291830811t0,0056261722268312t4,51167551751703t3,20774236737204t23,6307329841573t0,0290330261436814t0,425398900018137t0,0246010689596898t0,652653964398612t0,389827504695205t0,510262166034031t0,00983953040370189t0,0339123923904478t0,248971483792457t0,000210131854121064
5t3,00976574254175e-05t0,069087784631473t8,04838589342443e-07t3,68829799461417e-12t10,9298732575357t4,26231709903469e-11t0,0652119770232289t0,00165729085695762t0,00123671175021242t0,000666666666117625t0,00103818879988122t0,000243908639807183t6,15154918655521e-05t0,47275996797982t3,29290182123065t0,0893972132452082t2,68254275180138t28,9504015073969t0,704123810868488t10,8045566419337t0,0690893282236518t0,749760765200623t0,00109472680759416t0,327961673667565t0,103581972168328t8,04952748540308e-07t7,22201271925144e-07t0,0422148935137529t4,18260595067855t0,00586104556682021t0,0927211003405149t0,926423469125026t0,169416118854122t3,67219121660352t3,22695142934586e-05t0,782938225282074t0,000355060088440913t7,09276041348798t0,00116709503491992t0,000215790813474729t0,0598649862371102t0,703209428229825t0,191123887694242t0,0113072663015781t0,0293927335255293t0,0462751291830811t0,00556871726394523t4,49535910569605t3,20454985027612t23,6471641591646t0,0339907032559753t0,423597088187823t0,0264028807900035t0,653081302960188t0,38925359478698t0,510401849293469t0,0107791953402912t0,0376398140778145t0,248538930143857t0,000220687984138791
5,5t3,10350329558972e-05t0,0722994617280169t9,64623488212182e-07t4,8883394980276e-12t10,9228874952851t5,65243758331261e-11t0,0652119770232289t0,00163617707233609t0,00140423081778924t0,000666666666117625t0,0010494175981032t0,000264258469436259t6,57295055386002e-05t0,46917719756068t3,30151075581066t0,0920013235054549t2,66262746086131t28,9451442707655t0,724039101808559t10,8044589523517t0,0723008674733076t0,737427173313084t0,00109058001377954t0,318096657498076t0,103250124264476t9,64749780402198e-07t9,06479451369055e-07t0,0443461248909452t4,18133924709072t0,00682315354070833t0,0890413822397883t0,931544667986992t0,168893377614493t3,67273011592033t3,14615025494023e-05t0,78293756945078t0,000390566869359435t7,0927466146671t0,00117034002568106t0,000269194967513238t0,0661924429163161t0,691432651602711t0,202900664321356t0,011638594327874t0,0290614054992335t0,0462751291830811t0,00548554994149062t4,47945628505218t3,20135073213334t23,6631309958337t0,039074822366377t0,421807044024246t0,0281929249535804t0,653505413807206t0,388676005788687t0,510542473076995t0,0116999943509117t0,0413644713853538t0,248106487054264t0,000232303815514141
