"time"t"1"t"2"t"3"t"4"t"5"t"6"t"7"t"8"t"9"t"10"t"11"t"12"t"13"t"14"t"15"t"16"t"17"t"18"t"19"t"20"t"21"t"22"t"23"t"24"t"25"t"26"t"27"t"28"t"29"t"30"t"31"t"32"t"33"t"34"t"35"t"36"t"37"t"38"t"39"t"40"t"41"t"42"t"43"t"44"t"45"t"46"t"47"t"48"t"49"t"50"t"51"t"52"t"53"t"54"t"55"t"56"t"57"t"58"t"59"t"60"
0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t8,7363521885873t0t0t0t0t0t0t1,28731512413111t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0
66t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,44927738219401t0t1,28707480639329t0t0t0t0t0,000240317737820734t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,19013865090881t0,0856258692241978t1,01131028626026t0t0t0t0t0t0t0t0t0t0
69t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,44927527534343t0t1,28707691324386t0t0t0t0t0,000238210887244616t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,197282732142509t0,0873398435650703t1,00245433753626t0t0t0t0t0t0t0t0t0t0
72t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,44927324533155t0t1,28707894325575t0t0t0t0t0,000236180875359556t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,204202117145628t0,0889556824589877t0,993921143651109t0t0t0t0t0t0t0t0t0t0
75t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,44927128894959t0t1,28708089963771t0t0t0t0t0,000234224493399846t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,210903943610839t0,0904797134422154t0,98569724258463t0t0t0t0t0t0t0t0t0t0
78t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,44926940315024t0t1,28708278543706t0t0t0t0t0,000232338694051186t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,217395134175777t0,0919178013129541t0,977769849948301t0t0t0t0t0t0t0t0t0t0
81t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,4492675850381t0t1,2870846035492t0t0t0t0t0,000230520581910707t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,223682396625505t0,0932753915387489t0,970126815384919t0t0t0t0t0t0t0t0t0t0
84t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,44926583185913t0t1,28708635672816t0t0t0t0t0,000228767402946825t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,229772228633943t0,0945575444822797t0,962756583611914t0t0t0t0t0t0t0t0t0t0
87t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,44926414099379t0t1,28708804759351t0t0t0t0t0,000227076537598327t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,235670922706045t0,0957689663317591t0,955648158555682t0t0t0t0t0t0t0t0t0t0
90t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,44926250994657t0t1,28708967864073t0t0t0t0t0,000225445490379009t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,241384570654906t0,0969140379465979t0,948791070039201t0t0t0t0t0t0t0t0t0t0
93t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,44926093634235t0t1,28709125224495t0t0t0t0t0,000223871886158868t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,246919068486318t0,0979968408074754t0,942175342951131t0t0t0t0t0t0t0t0t0t0
96t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,44925941791377t0t1,28709277067353t0t0t0t0t0,000222353457581709t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,252280121792422t0,0990211790979685t0,935791469783112t0t0t0t0t0t0t0t0t0t0
99t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,44925795250538t0t1,28709423608191t0t0t0t0t0,000220888049194559t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,257473251457639t0,0999906000852143t0,929630384539036t0t0t0t0t0t0t0t0t0t0
102t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,44925653805078t0t1,28709565053651t0t0t0t0t0,00021947359459642t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,262503799699928t0,100908417717354t0,923683433119205t0t0t0t0t0t0t0t0t0t0
105t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,44925517258753t0t1,28709701599977t0t0t0t0t0,000218108131342654t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,267376937271632t0,101777727060808t0,917942351667302t0t0t0t0t0t0t0t0t0t0
108t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,4492538542285t0t1,2870983343588t0t0t0t0t0,000216789772313912t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,272097668968213t0,102601415683218t0,912399249707338t0t0t0t0t0t0t0t0t0t0
111t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,44925258119078t0t1,28709960739652t0t0t0t0t0,00021551673459294t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,276670836914411t0,103382179817914t0,907046590664167t0t0t0t0t0t0t0t0t0t0
114t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,44925135174385t0t1,28710083684345t0t0t0t0t0,000214287287659846t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,281101124425251t0,104122541954121t0,901877170464053t0t0t0t0t0t0t0t0t0t0
117t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,44925016425974t0t1,28710202432756t0t0t0t0t0,000213099803552851t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,285393063234001t0,10482486255129t0,896884098542241t0t0t0t0t0t0t0t0t0t0
120t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,449249017162t0t1,2871031714253t0t0t0t0t0,000211952705807136t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,289551039258615t0,105491349921915t0,892060782244746t0t0t0t0t0t0t0t0t0t0
123t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,44924790895173t0t1,28710427963557t0t0t0t0t0,00021084449554107t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,293579297070847t0,106124070112334t0,887400912452362t0t0t0t0t0t0t0t0t0t0
126t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,44924683818809t0t1,2871053503992t0t0t0t0t0,000209773731904956t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,297481943783878t0,106724957454358t0,882898449160943t0t0t0t0t0t0t0t0t0t0
129t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,44924580349674t0t1,28710638509056t0t0t0t0t0,00020873904054794t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,301262953418613t0,107295824293003t0,87854760737892t0t0t0t0t0t0t0t0t0t0
132t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,44924480355547t0t1,28710738503182t0t0t0t0t0,000207739099285005t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,304926171638445t0,107838369214158t0,874342844179196t0t0t0t0t0t0t0t0t0t0
135t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,44924383710245t0t1,28710835148485t0t0t0t0t0,000206772646261283t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,308475320211149t0,108354184399977t0,870278846873697t0t0t0t0t0t0t0t0t0t0
138t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,44924290292187t0t1,28710928566543t0t0t0t0t0,000205838465679228t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,3119140009845t0,108844762777899t0,866350521903006t0t0t0t0t0t0t0t0t0t0
141t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,44924199985508t0t1,28711018873222t0t0t0t0t0,000204935398887643t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,315245699656834t0,109311504916433t0,862552984158929t0t0t0t0t0t0t0t0t0t0
144t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,44924112678138t0t1,28711106180592t0t0t0t0t0,000204062325194512t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,318473789588805t0,109755725334168t0,858881546882916t0t0t0t0t0t0t0t0t0t0
147t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,44924028263716t0t1,28711190595014t0t0t0t0t0,00020321818097226t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,321601535601188t0,110178658175851t0,855331712173073t0t0t0t0t0t0t0t0t0t0
150t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,44923946638523t0t1,28711272220207t0t0t0t0t0,000202401929036922t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,324632097597949t0,110581462466987t0,851899162137111t0t0t0t0t0t0t0t0t0t0
153t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,44923867705242t0t1,28711351153488t0t0t0t0t0,000201612596228927t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,327568533984974t0,11096522708818t0,848579750461701t0t0t0t0t0t0t0t0t0t0
156t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,44923791367096t0t1,28711427491633t0t0t0t0t0,000200849214777063t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,330413804969654t0,111330975437675t0,845369494508978t0t0t0t0t0t0t0t0t0t0
159t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,4492371753605t0t1,2871150132268t0t0t0t0t0,000200110904314221t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,33317077579679t0,111679669727603t0,842264567702377t0t0t0t0t0t0t0t0t0t0
162t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,44923646119898t0t1,28711572738832t0t0t0t0t0,000199396742793113t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,335842219897738t0,112012214942185t0,839261292548368t0t0t0t0t0t0t0t0t0t0
165t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,44923577041977t0t1,28711641816753t0t0t0t0t0,000198705963581586t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,338430821915978t0,112329462529427t0,836356133722098t0t0t0t0t0t0t0t0t0t0
168t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,44923510209275t0t1,28711708649455t0t0t0t0t0,000198037636559831t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,340939180611927t0,112632213857781t0,833545692024816t0t0t0t0t0t0t0t0t0t0
171t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,44923445565231t0t1,28711773293498t0t0t0t0t0,000197391196125317t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,343369811673865t0,112921223439387t0,830826697821707t0t0t0t0t0t0t0t0t0t0
174t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,44923383003971t0t1,28711835854758t0t0t0t0t0,000196765583524342t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,345725150447567t0,113197201914764t0,828196006185229t0t0t0t0t0t0t0t0t0t0
177t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,44923322482049t0t1,28711896376681t0t0t0t0t0,000196160364303238t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,348007554571671t0,113460818835031t0,825650590360078t0t0t0t0t0t0t0t0t0t0
180t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,44923263915182t0t1,28711954943547t0t0t0t0t0,000195574695634275t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,350219306525352t0,113712705252648t0,82318753765745t0t0t0t0t0t0t0t0t0t0
183t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,44923207241854t0t1,28712011616876t0t0t0t0t0,000195007962348033t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,352362616085389t0,113953456143164t0,820804043940184t0t0t0t0t0t0t0t0t0t0
186t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,44923152395135t0t1,28712066463595t0t0t0t0t0,000194459495162647t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,354439622701046t0,114183632662372t0,818497409272503t0t0t0t0t0t0t0t0t0t0
189t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,44923099315569t0t1,28712119543161t0t0t0t0t0,000193928699499028t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,356452397790958t0,114403764250258t0,816265033390369t0t0t0t0t0t0t0t0t0t0
192t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,44923047941644t0t1,28712170917085t0t0t0t0t0,0001934149602573t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,358402946963476t0,11461435059293t0,81410441161442t0t0t0t0t0t0t0t0t0t0
195t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,44922998217351t0t1,28712220641379t0t0t0t0t0,000192917717322904t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,360293212161704t0,114815863455036t0,812013130797021t0t0t0t0t0t0t0t0t0t0
198t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,44922950086092t0t1,28712268772638t0t0t0t0t0,000192436404731732t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,362125073735814t0,115008748391388t0,809988865599151t0t0t0t0t0t0t0t0t0t0
201t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,44922903495869t0t1,28712315362861t0t0t0t0t0,000191970502499948t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,363900352445923t0,115193426345785t0,808029374836877t0t0t0t0t0t0t0t0t0t0
204t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,44922858394008t0t1,28712360464721t0t0t0t0t0,000191519483896558t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,365620811398143t0,115370295144164t0,80613249810488t0t0t0t0t0t0t0t0t0t0
207t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,44922814732247t0t1,28712404126483t0t0t0t0t0,000191082866281029t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,367288157915798t0,115539730890249t0,804296152458756t0t0t0t0t0t0t0t0t0t0
210t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,44922772461418t0t1,28712446397312t0t0t0t0t0,000190660157987498t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,368904045347731t0,115702089270437t0,802518329354929t0t0t0t0t0t0t0t0t0t0
213t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,44922731536994t0t1,28712487321736t0t0t0t0t0,000190250913748145t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,370470074815962t0,115857706774586t0,800797091626787t0t0t0t0t0t0t0t0t0t0
216t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,44922691912777t0t1,28712526945953t0t0t0t0t0,000189854671578365t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,37198779690494t0,116006901837768t0,799130570716798t0t0t0t0t0t0t0t0t0t0
219t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,44922653547926t0t1,28712565310804t0t0t0t0t0,000189471023070872t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,373458713294431t0,11614997590893t0,797516963904652t0t0t0t0t0t0t0t0t0t0
222t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,4492261639863t0t1,28712602460099t0t0t0t0t0,000189099530116315t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,3748842783379t0,116287214450938t0,79595453181213t0t0t0t0t0t0t0t0t0t0
225t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,44922580427946t0t1,28712638430783t0t0t0t0t0,000188739823274246t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,376265900588221t0,11641888787749t0,794441595842099t0t0t0t0t0t0t0t0t0t0
228t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,4492254559363t0t1,287126732651t0t0t0t0t0,000188391480105806t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,377604944272541t0,116545252430222t0,792976535948215t0t0t0t0t0t0t0t0t0t0
231t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,44922511863324t0t1,28712706995406t0t0t0t0t0,000188054177050327t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,378902730718142t0,116666551001157t0,791557788234735t0t0t0t0t0t0t0t0t0t0
234t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,44922479195422t0t1,28712739663308t0t0t0t0t0,000187727498033404t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,380160539730967t0,116783013902739t0,790183842999344t0t0t0t0t0t0t0t0t0t0
237t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,44922447559906t0t1,28712771298824t0t0t0t0t0,000187411142871248t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,381379610928132t0,116894859590387t0,788853242469694t0t0t0t0t0t0t0t0t0t0
240t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,44922416921103t0t1,28712801937627t0t0t0t0t0,000187104754836903t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,382561145026617t0,117002295339828t0,787564579009803t0t0t0t0t0t0t0t0t0t0
243t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,44922387247201t0t1,28712831611528t0t0t0t0t0,000186808015823995t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,383706305089236t0,117105517882641t0,786316493143384t0t0t0t0t0t0t0t0t0t0
246t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,44922358506906t0t1,28712860351824t0t0t0t0t0,000186520612872348t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,384816217729375t0,117204714002454t0,785107671786383t0t0t0t0t0t0t0t0t0t0
249t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t7,44922330670115t0t1,28712888188615t0t0t0t0t0,000186242244958051t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,385891974275933t0,1173000610946t0,783936846515593t0t0t0t0t0t0t0t0t0t0
