"time"t"1"t"2"t"3"t"4"t"5"t"6"t"7"t"8"t"9"t"10"t"11"t"12"t"13"t"14"t"15"t"16"t"17"t"18"t"19"t"20"t"21"t"22"t"23"t"24"t"25"t"26"t"27"t"28"t"29"t"30"t"31"t"32"t"33"t"34"t"35"t"36"t"37"t"38"t"39"t"40"t"41"t"42"t"43"t"44"t"45"t"46"t"47"t"48"t"49"t"50"t"51"t"52"t"53"t"54"t"55"t"56"t"57"t"58"t"59"t"60"
0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t8,7363521885873t0t0t0t0t2,792608660333t0t0t0t0t0t0t0t0t0t0t0t0t0,000100000000019368t0t0t0t0t0t0t2,67631815327707t0t0,0524843116164388t0t0t0t14,0084137295649t0t0t0t1,3151084254254t0t0t0t0t0t0t0t0
74t4,91676752153209e-42t2,25106601132286e-05t1,2700342181748e-13t6,33932511293943e-22t-3,30648686646365e-63t1,91661944005566e-25t0t4,40184974437093e-05t1,21802112016464e-38t-1,54151270929396e-18t-2,65846266833942e-26t0t-4,55902139284124e-18t-3,17500655843553e-26t4,49982298630225e-05t-2,68575040616939e-30t8,73630721501909t-1,79437070405191e-38t4,49735682037046e-05t1,79957641502162e-35t2,24875694991446e-05t2,79256366210314t-6,61594444683047e-28t3,31000578089976e-09t2,96859618807096e-87t-1,25250911366793e-13t2,52511651467162e-13t-2,55049257440813e-61t2,71135715765668e-49t-1,54151199707068e-18t-7,41425457883443e-25t-8,19084206725561e-62t9,65206275793346e-58t-3,16177614384498e-37t-1,67856245154934e-17t9,9995444106061e-37t6,82310459705491e-32t6,54885684877082e-59t1,5855104247747e-65t1,75403903110379e-15t-1,85338643717091e-18t2,67628511618963t3,303708743584e-05t0,0524833550986285t9,56517810345678e-07t0t-7,42220010842072e-18t13,3474255811906t0,193257606830748t0,46768556135617t-2,13516564882475e-08t1,31509742080104t1,10046243609273e-05t-1,93572021288573e-42t-9,92681055857095e-43t1,19444882998439e-85t-2,59359955989681e-26t-1,26884151291799e-27t-3,27148564466413e-43t-5,79536642537873e-37
75t4,99411028922181e-42t2,25106601132286e-05t1,27388368289488e-13t6,33932511293951e-22t-2,89637952374945e-63t1,91661944005568e-25t0t4,40184974437093e-05t1,26144996869745e-38t-1,5695568836522e-18t-2,72370612116798e-26t0t-4,56616229890118e-18t-3,20937813850461e-26t4,49982298628295e-05t-2,75040681557778e-30t8,73630721506431t-1,84786347648909e-38t4,49735229813657e-05t1,87671873165839e-35t2,24875694991448e-05t2,79256366210314t-6,8072432182508e-28t3,35522773399233e-09t3,36111963975973e-87t-1,25442923949397e-13t2,52511651467162e-13t-2,76584802966958e-61t2,90534588084954e-49t-1,56955615050813e-18t-7,62753176734193e-25t-9,07313913167203e-62t9,28380007365653e-58t-3,16177614384498e-37t-1,67964983286302e-17t1,04292882013942e-36t7,11967092724511e-32t6,85573458073676e-59t1,68593552749652e-65t1,75386734970351e-15t-1,85411664182807e-18t2,6762851162005t3,30370765595196e-05t0,0524833550877525t9,56528686280446e-07t0t-7,55722941022186e-18t13,3387837206145t0,195509718134758t0,4740753105831t-2,13516568737251e-08t1,31509742080104t1,10046243609273e-05t-1,93949854877535e-42t-9,86486390379557e-43t1,22123713385418e-85t-2,64165413900237e-26t-1,31364635640989e-27t-3,29564894115795e-43t-3,77266985190351e-36
76t5,07235257288215e-42t2,25106601132286e-05t1,27742934382489e-13t6,33932511293952e-22t-1,27278256748453e-63t1,91661944005568e-25t0t4,40184974437093e-05t1,30569532507982e-38t-1,59761165193359e-18t-2,87233719422509e-26t0t-4,5722203780541e-18t-3,24511072341417e-26t4,49982298626362e-05t-2,89619699402539e-30t8,73630721510951t-1,90208897069476e-38t4,49734777874078e-05t1,95562001633901e-35t2,2487569499145e-05t2,79256366210314t-7,00127584313219e-28t3,40042130536123e-09t3,79872867219919e-87t-1,25604165090332e-13t2,52511651467162e-13t-2,99610873777674e-61t3,11010665886028e-49t-1,59761089841088e-18t-7,84384193874806e-25t-1,01424483228451e-61t9,21267959933167e-58t-3,16177614384498e-37t-1,68073750623195e-17t1,08688596395555e-36t7,42451988639348e-32t7,17189605273371e-59t1,79102879855739e-65t1,75369568510704e-15t-1,85478679331907e-18t2,6762851162101t3,30370669622563e-05t0,0524833550781557t9,56538283157264e-07t0t-7,69230972444882e-18t13,3301494013101t0,197758285603087t0,480461062373915t-2,13516572599861e-08t1,31509742080104t1,10046243609273e-05t-1,94309042520082e-42t-9,80498480208252e-43t1,24827305512713e-85t-2,6897288098942e-26t-1,35927385618944e-27t-3,31960927885539e-43t-4,45759817442681e-36
77t5,15154695369346e-42t2,25106601132286e-05t1,27898577083125e-13t6,33932511293951e-22t2,41699068473309e-64t1,91661944005568e-25t0t4,40184974437093e-05t1,35075859857313e-38t-1,62567614062499e-18t-3,17204006174071e-26t0t-4,57007943030496e-18t-3,28373128849601e-26t4,49982298624423e-05t-3,18996203750913e-30t8,73630721515467t-1,95704761332489e-38t4,49734326218263e-05t2,03628076150109e-35t2,24875694991451e-05t2,79256366210314t-7,19804433527222e-28t3,44558649896673e-09t4,28588030439566e-87t-1,25565875529568e-13t2,52511651467162e-13t-3,242136600703e-61t3,32606923358439e-49t-1,62567536795777e-18t-8,06318734936537e-25t-1,12700043914374e-61t9,27779416617084e-58t-3,16177614384498e-37t-1,68182384226203e-17t1,13182615909609e-36t7,73776092449092e-32t7,49747710394842e-59t1,90093032702641e-65t1,75352403731271e-15t-1,85540177707198e-18t2,67628511621857t3,30370584934102e-05t0,0524833550696872t9,56546751615698e-07t0t-7,8274368501252e-18t13,32152261824t0,200003313737817t0,486842817264184t-2,13516576474699e-08t1,31509742080104t1,10046243609273e-05t-1,94650269078792e-42t-9,74709873596158e-43t1,27555313463321e-85t-2,73782205936757e-26t-1,40572434211295e-27t-3,3433726891352e-43t-3,96736713970405e-36
78t5,23178026492498e-42t2,25106601132286e-05t1,27933155875711e-13t6,3393251129395e-22t-2,58015284382075e-63t1,91661944005567e-25t0t4,40184974437093e-05t1,39664103736487e-38t-1,65374954617208e-18t-3,51441957900786e-26t0t-4,56464037545941e-18t-3,32650772638716e-26t4,49982298622481e-05t-3,52674121248373e-30t8,73630721519981t-2,01273984790366e-38t4,4973387484618e-05t2,11870132564717e-35t2,24875694991453e-05t2,79256366210314t-7,39755039512667e-28t3,49072331898202e-09t4,82736342380082e-87t-1,25406264076664e-13t2,52511651467162e-13t-3,50428888506729e-61t3,55367365628935e-49t-1,65374875452291e-18t-8,2855698354083e-25t-1,204203773343e-61t9,34571596861067e-58t-3,16177614384498e-37t-1,68290980468234e-17t1,17774961545229e-36t8,05950338673111e-32t7,83261327645073e-59t2,01578217914836e-65t1,75335240631889e-15t-1,8559661038822e-18t2,67628511622605t3,30370510192512e-05t0,0524833550622134t9,56554225386479e-07t0t-7,96260691271092e-18t13,3129033663687t0,202244807008558t0,493220575819557t-2,13516580354731e-08t1,31509742080104t1,10046243609273e-05t-1,94974195444953e-42t-9,69113379353466e-43t1,30307399015219e-85t-2,78593209328032e-26t-1,45299811678721e-27t-3,36694499492356e-43t-3,42301558318778e-36
79t5,31314928555806e-42t2,25106601132286e-05t1,2792686188906e-13t6,33932511293949e-22t-1,181234294441e-62t1,91661944005567e-25t0t4,40184974437093e-05t1,44334365859903e-38t-1,68183113264722e-18t-3,7657363730311e-26t0t-4,55655104622326e-18t-3,37305441922648e-26t4,4998229862054e-05t-3,77462984507896e-30t8,73630721524492t-2,06916615310779e-38t4,4973342375779e-05t2,20288193574276e-35t2,24875694991454e-05t2,79256366210314t-7,59979555650535e-28t3,53583176978832e-09t5,42823105313404e-87t-1,25205870599287e-13t2,52511651467162e-13t-3,78237272692963e-61t3,79337088525142e-49t-1,68183032083713e-18t-8,51099116585665e-25t-1,22656923745048e-61t9,37259571758581e-58t-3,16177614384498e-37t-1,68399563512253e-17t1,22465646895918e-36t8,38985649034511e-32t8,17744026238081e-59t2,13572849537082e-65t1,75318079212393e-15t-1,85648391386075e-18t2,67628511623264t3,30370444222779e-05t0,0524833550556168t9,56560821971829e-07t0t-8,09781636077788e-18t13,3042916406636t0,204482769853068t0,499594338635092t-2,13516584232974e-08t1,31509742080104t1,10046243609273e-05t-1,95281458005522e-42t-9,63702072632845e-43t1,33083231947539e-85t-2,83405727692409e-26t-1,50109545248339e-27t-3,39033180605566e-43t-3,21589804648889e-36
80t5,39572907427545e-42t2,25106601132286e-05t1,27916569571629e-13t6,33932511293949e-22t-2,8361245147054e-62t1,91661944005567e-25t0t4,40184974437093e-05t1,49086732683441e-38t-1,70992022504807e-18t-3,88751015257918e-26t0t-4,55015644148214e-18t-3,42200331034228e-26t4,49982298618601e-05t-3,89614963094839e-30t8,73630721529t-2,12632702400218e-38t4,49732972953052e-05t2,2888226991634e-35t2,24875694991456e-05t2,79256366210314t-7,80478148767623e-28t3,5809118559556e-09t6,09375025200766e-87t-1,25001751262687e-13t2,52511651467162e-13t-4,07605007644886e-61t4,04562284440481e-49t-1,7099193914994e-18t-8,73945316381008e-25t-1,18673375597905e-61t9,38017079886026e-58t-3,16177614384498e-37t-1,68508219925099e-17t1,27254678746662e-36t8,7289293213762e-32t8,53209409158528e-59t2,26091548855326e-65t1,75300919472619e-15t-1,85695900581295e-18t2,67628511623847t3,3037038599295e-05t0,0524833550497943t9,56566644567286e-07t0t-8,23306194117885e-18t13,2956874360941t0,206717206680075t0,50596410633252t-2,13516588105753e-08t1,31509742080104t1,10046243609273e-05t-1,95572669576364e-42t-9,58469284790822e-43t1,35882489891468e-85t-2,88219629577234e-26t-1,55001659604281e-27t-3,41353852738585e-43t-3,16771128371113e-36
81t5,47956413761804e-42t2,25106601132286e-05t1,27911164276292e-13t6,33932511293949e-22t-5,13373696257674e-62t1,91661944005567e-25t0t4,40184974437093e-05t1,53921295498343e-38t-1,73801620356595e-18t-3,91590939529829e-26t0t-4,54158121735924e-18t-3,4720113116101e-26t4,49982298616666e-05t-3,92517952644301e-30t8,73630721533505t-2,18422302679548e-38t4,4973252243192e-05t2,37652361988416e-35t2,24875694991458e-05t2,79256366210314t-8,01250990130112e-28t3,62596358222249e-09t6,82940940071121e-87t-1,24802845448781e-13t2,52511651467162e-13t-4,38503895006508e-61t4,31090241450188e-49t-1,73801534704914e-18t-8,97095776988463e-25t-1,0952826835793e-61t9,37208793654438e-58t-3,16177614384498e-37t-1,68616882653339e-17t1,32142058045201e-36t9,0768308390952e-32t8,89671136063991e-59t2,3914914292164e-65t1,75283761412402e-15t-1,85739486913756e-18t2,67628511624361t3,3037033459459e-05t0,0524833550446548t9,56571784016427e-07t0t-8,36834067087677e-18t13,287090747632t0,208948121872205t0,512329879557428t-2,13516591972023e-08t1,31509742080104t1,10046243609273e-05t-1,95848420548613e-42t-9,53408590931778e-43t1,38704858097696e-85t-2,93034807626053e-26t-1,59976177357267e-27t-3,43657036875088e-43t-3,26093470110248e-36
82t5,56467343959113e-42t2,25106601132286e-05t1,27909595873338e-13t6,33932511293949e-22t-7,79445693616876e-62t1,91661944005567e-25t0t4,40184974437093e-05t1,58838138322109e-38t-1,76611849905709e-18t-3,90262077065403e-26t0t-4,53630850342615e-18t-3,5222088099111e-26t4,49982298614734e-05t-3,91410823139997e-30t8,73630721538007t-2,24285469318341e-38t4,49732072194344e-05t2,46598461419336e-35t2,24875694991459e-05t2,79256366210314t-8,22298257774988e-28t3,67098695347965e-09t7,64094670659498e-87t-1,24608101134244e-13t2,52511651467162e-13t-4,70948231522345e-61t4,58969346461e-49t-1,76611761885063e-18t-9,20550692369044e-25t-9,81495631448039e-62t9,37424314971636e-58t-3,16177614384498e-37t-1,68725651289909e-17t1,37127780692785e-36t9,43366988030011e-32t9,27142896474943e-59t2,52760663974107e-65t1,75266605031579e-15t-1,85779471143168e-18t2,67628511624814t3,30370289226467e-05t0,0524833550401184t9,56576320442612e-07t0t-8,50364981197771e-18t13,2785015702513t0,211175519788437t0,518691658976888t-2,13516595831769e-08t1,31509742080104t1,10046243609273e-05t-1,96109279881433e-42t-9,48513799118963e-43t1,41550029235976e-85t-2,97851166044123e-26t-1,650331193449e-27t-3,45943235359769e-43t-3,26130263445138e-36
83t5,65105995465012e-42t2,25106601132286e-05t1,27909580579701e-13t6,33932511293949e-22t-1,03729780717301e-61t1,91661944005567e-25t0t4,40184974437093e-05t1,6383735635132e-38t-1,79422658905983e-18t-3,88143595673212e-26t0t-4,52685951424022e-18t-3,57220874886345e-26t4,49982298612806e-05t-3,89377590196045e-30t8,73630721542507t-2,30222263858051e-38t4,49731622240275e-05t2,55720552389981e-35t2,24875694991461e-05t2,79256366210314t-8,43620129924334e-28t3,71598197475577e-09t8,53446382651114e-87t-1,24415220981587e-13t2,52511651467162e-13t-5,05027074044646e-61t4,88249092837538e-49t-1,79422568477607e-18t-9,44310265116286e-25t-8,90529918885603e-62t9,36501571591142e-58t-3,16177614384498e-37t-1,68834391279097e-17t1,42211838383754e-36t9,79955516193046e-32t9,65638440303458e-59t2,66941349671263e-65t1,75249450329984e-15t-1,85816148185589e-18t2,67628511625215t3,30370249181288e-05t0,0524833550361142t9,56580324574972e-07t0t-8,63898685061465e-18t13,269919898928t0,213399404766121t0,525049445277508t-2,13516599685336e-08t1,31509742080104t1,10046243609273e-05t-1,96355795940174e-42t-9,43778941264644e-43t1,44417703230886e-85t-3,02668613578297e-26t-1,70172504790168e-27t-3,48212932626722e-43t-3,36697369385824e-36
84t5,73871959213172e-42t2,25106601132286e-05t1,2790985601156e-13t6,33932511293949e-22t-1,23231529767647e-61t1,91661944005567e-25t0t4,40184974437093e-05t1,68919028717409e-38t-1,82233999404503e-18t-3,8652224132023e-26t0t-4,52310286275254e-18t-3,62193190512529e-26t4,4998229861088e-05t-3,88030417470069e-30t8,73630721547004t-2,3623273816196e-38t4,49731172569659e-05t2,65018612745691e-35t2,24875694991463e-05t2,79256366210314t-8,65216785599618e-28t3,76094865120609e-09t9,51660169052115e-87t-1,2422293316878e-13t2,52511651467162e-13t-5,40925750646738e-61t5,18980089901331e-49t-1,82233906542406e-18t-9,68374687228725e-25t-8,7671962861811e-62t9,37477354730007e-58t-3,16177614384498e-37t-1,68943277342473e-17t1,47394219150398e-36t1,01745952820436e-31t1,0051715223929e-58t2,8170664363221e-65t1,75232297307453e-15t-1,85849789166887e-18t2,67628511625568t3,30370213834585e-05t0,05248335503258t9,56583858860348e-07t0t-8,77434947860984e-18t13,2613457286402t0,215619781122701t0,531403239163765t-2,13516603532815e-08t1,31509742080104t1,10046243609273e-05t-1,96588497248251e-42t-9,39198264957793e-43t1,47307587114647e-85t-3,07487062433475e-26t-1,75394351390862e-27t-3,50466595852813e-43t-3,29649379181882e-36
85t5,82764716083118e-42t2,25106601132286e-05t1,2791003406704e-13t6,3393251129395e-22t-1,30984413534521e-61t1,91661944005567e-25t0t4,40184974437093e-05t1,74083253502211e-38t-1,8504582738938e-18t-3,85533315304139e-26t0t-4,51176940858987e-18t-3,67143296524209e-26t4,49982298608957e-05t-3,8702334642138e-30t8,73630721551498t-2,42316959120724e-38t4,49730723182446e-05t2,74492614938836e-35t2,24875694991464e-05t2,79256366210314t-8,87088402997974e-28t3,80588698810144e-09t1,05947625484457e-86t-1,24030845638035e-13t2,52511651467162e-13t-5,78931110168948e-61t5,51214072286558e-49t-1,85045732068957e-18t-9,92744165351333e-25t-9,93482638922028e-62t9,36159797367944e-58t-3,16177614384498e-37t-1,69052077054984e-17t1,52674907994364e-36t1,05588987201087e-31t1,04575597857855e-58t2,97072196045388e-65t1,75215145963823e-15t-1,85880643291322e-18t2,6762851162588t3,30370182635064e-05t0,0524833550294604t9,56586978428093e-07t0t-8,9097355769538e-18t13,2527790543679t0,217836653157247t0,537753041356521t-2,13516607374416e-08t1,31509742080104t1,10046243609273e-05t-1,9680789319772e-42t-9,34766225740749e-43t1,50219394883813e-85t-3,12306429707245e-26t-1,80698675397658e-27t-3,52704675575169e-43t-3,43559349663161e-36
86t5,91783890470941e-42t2,25106601132286e-05t1,27910097296554e-13t6,33932511293949e-22t-1,22746928339573e-61t1,91661944005567e-25t0t4,40184974437093e-05t1,79330100092595e-38t-1,87858102465392e-18t-3,84995703683329e-26t0t-4,51059441315306e-18t-3,72079324796374e-26t4,49982298607038e-05t-3,86855482242231e-30t8,73630721555989t-2,48474973419593e-38t4,49730274078579e-05t2,84142526879132e-35t2,24875694991466e-05t2,79256366210314t-9,09235160238489e-28t3,85079699081938e-09t1,17773461783663e-86t-1,23838939948224e-13t2,52511651467162e-13t-6,19414670605218e-61t5,85003909970086e-49t-1,87858004660291e-18t-1,0174188841038e-24t-1,28120654495691e-61t9,37922615815964e-58t-3,16177614384498e-37t-1,69161095154622e-17t1,5805388727118e-36t1,09525738370087e-31t1,08740561421051e-58t3,13053864234433e-65t1,75197996298928e-15t-1,85908939568712e-18t2,67628511626156t3,30370155096087e-05t0,0524833550267069t9,56589731942034e-07t0t-9,04514320060843e-18t13,2442198710932t0,220050025151837t0,544098852591689t-2,13516611209983e-08t1,31509742080104t1,10046243609273e-05t-1,97014474735451e-42t-9,30477479651153e-43t1,53152847354982e-85t-3,17126638688839e-26t-1,86085491704482e-27t-3,54927606287452e-43t-3,2890129776057e-36
87t6,0092932612197e-42t2,25106601132286e-05t1,27910105159793e-13t6,3393251129395e-22t-9,67388132880896e-62t1,91661944005567e-25t0t4,40184974437093e-05t1,84659673164934e-38t-1,90670787558187e-18t-3,84776662119224e-26t0t-4,49584602192437e-18t-3,77008208022239e-26t4,49982298605121e-05t-3,8644069109815e-30t8,73630721560477t-2,54706856178722e-38t4,49729825258006e-05t2,93968312685924e-35t2,24875694991467e-05t2,79256366210314t-9,31657234870735e-28t3,89567866483485e-09t1,30739533068683e-86t-1,23647275464855e-13t2,52511651467162e-13t-6,62794613021761e-61t6,20403616551898e-49t-1,90670687240776e-18t-1,04239905853179e-24t-1,7552624363698e-61t9,35643896377152e-58t-3,16177614384498e-37t-1,6926993274537e-17t1,63531137216022e-36t1,13557288750022e-31t1,13013436428997e-58t3,29667713203651e-65t1,75180848312604e-15t-1,85934888415353e-18t2,67628511626399t3,30370130788115e-05t0,0524833550242765t9,56592162356047e-07t0t-9,18057056445141e-18t13,2356681738001t0,222259901372807t0,55044067361902t-2,13516615039756e-08t1,31509742080104t1,10046243609273e-05t-1,97208715027959e-42t-9,26326875995926e-43t1,56107672019034e-85t-3,21947619176615e-26t-1,91554813950586e-27t-3,57135807017599e-43t-3,51352334351459e-36
88t6,1020103013437e-42t2,25106601132286e-05t1,27910098667397e-13t6,33932511293949e-22t-5,46211841976861e-62t1,91661944005567e-25t0t4,40184974437093e-05t1,90072027624904e-38t-1,9348384864415e-18t-3,84837900072897e-26t0t-4,49928085309202e-18t-3,81934987129157e-26t4,49982298603207e-05t-3,87087065807018e-30t8,73630721564963t-2,61012641999627e-38t4,4972937672067e-05t3,03969933380944e-35t2,24875694991469e-05t2,79256366210314t-9,54354804923436e-28t3,94053201571346e-09t1,44955088062185e-86t-1,23455893100783e-13t2,52511651467162e-13t-7,09477330994508e-61t6,57468359824418e-49t-1,9348374578645e-18t-1,06768486051743e-24t-2,39677930196796e-61t9,38624926624055e-58t-3,16177614384498e-37t-1,6937910959131e-17t1,69106636232595e-36t1,17684719579949e-31t1,17395606638675e-58t3,46930016181928e-65t1,75163702004687e-15t-1,85958683135371e-18t2,67628511626613t3,30370109332017e-05t0,0524833550221312t9,56594307583303e-07t0t-9,31601603029439e-18t13,2271239574741t0,22446628607189t0,556778505201008t-2,13516618863417e-08t1,31509742080104t1,10046243609273e-05t-1,97391070104189e-42t-9,2230945036483e-43t1,59083602894689e-85t-3,26769307070936e-26t-1,97106654624798e-27t-3,59329681886398e-43t-3,25184257251576e-36
89t6,19599165774982e-42t2,25106601132286e-05t1,27910093106193e-13t6,3393251129395e-22t-1,18873347945173e-62t1,91661944005567e-25t0t4,40184974437093e-05t1,95567281911571e-38t-1,96297254502533e-18t-3,85183708308066e-26t0t-4,47841004702855e-18t-3,86863904883578e-26t4,49982298601296e-05t-3,86902770488723e-30t8,73630721569445t-2,67392420913263e-38t4,49728928466515e-05t3,14147347494724e-35t2,24875694991471e-05t2,79256366210314t-9,77328047144576e-28t3,98535704910298e-09t1,60541989295805e-86t-1,23264807855704e-13t2,52511651467162e-13t-7,59700964269172e-61t6,96254468489301e-49t-1,96297149076625e-18t-1,09327652175611e-24t-3,05037468499728e-61t9,34761716388134e-58t-3,16177614384498e-37t-1,69487951605654e-17t1,74780361343592e-36t1,21909110913149e-31t1,21888478047153e-58t3,64857255124809e-65t1,75146557375014e-15t-1,8598050128866e-18t2,67628511626803t3,30370090393152e-05t0,0524833550202377t9,56596201087853e-07t0t-9,4514780949217e-18t13,2185872171031t0,226669183487237t0,563112348111896t-2,13516622681398e-08t1,31509742080104t1,10046243609273e-05t-1,97561979475699e-42t-9,18420417889697e-43t1,62080380382167e-85t-3,31591643726563e-26t-2,02741025163982e-27t-3,61509620646429e-43t-3,62008224033914e-36
90t6,29124003769005e-42t2,25106601132286e-05t1,2791009074768e-13t6,33932511293949e-22t-5,98384875674104e-63t1,91661944005567e-25t0t4,40184974437093e-05t2,01145468393192e-38t-1,99110976477587e-18t-3,86253073182437e-26t0t-4,50075825166193e-18t-3,918014979846e-26t4,49982298599388e-05t-3,89564755311479e-30t8,73630721573925t-2,73846193767417e-38t4,49728480495484e-05t3,24500511626954e-35t2,24875694991472e-05t2,79256366210314t-1,00057713337232e-27t4,03015377072931e-09t1,77627113336226e-86t-1,23074021586035e-13t2,52511651467162e-13t-8,13203178446373e-61t7,36819444212844e-49t-1,99110868459999e-18t-1,11917416812161e-24t-3,34615662155473e-61t9,39648644022269e-58t-3,16177614384498e-37t-1,69597463290335e-17t1,80552288397009e-36t1,26231541595728e-31t1,26493426727504e-58t3,83466120957231e-65t1,75129414423418e-15t-1,86000505982118e-18t2,6762851162697t3,30370073676033e-05t0,0524833550185664t9,56597872418407e-07t0t-9,58695537888951e-18t13,2100579476763t0,228868597844338t0,569442203136791t-2,13516626493031e-08t1,31509742080104t1,10046243609273e-05t-1,97721866749395e-42t-9,14655166584634e-43t1,65097751101736e-85t-3,36414576519558e-26t-2,0845793605527e-27t-3,6367599921453e-43t-3,18608085753007e-36
91t6,38776111482277e-42t2,25106601132286e-05t1,27910090257937e-13t6,33932511293951e-22t-5,99761390902801e-62t1,91661944005568e-25t0t4,40184974437093e-05t2,0680674058042e-38t-2,01924988273166e-18t-3,88661574706834e-26t0t-4,46709859529689e-18t-3,96761077443001e-26t4,49982298597483e-05t-3,90585461789106e-30t8,73630721578402t-2,80374102546129e-38t4,49728032807518e-05t3,35029380915235e-35t2,24875694991474e-05t2,79256366210314t-1,0241022290311e-27t4,07492218638711e-09t1,96329297379738e-86t-1,22883532494628e-13t2,52511651467162e-13t-8,69174260975679e-61t7,79221963452305e-49t-2,01924877646683e-18t-1,14537807523386e-24t-3,06331276999938e-61t9,29941570441557e-58t-3,16177614384498e-37t-1,69706245405729e-17t1,86422392455013e-36t1,30653089249797e-31t1,31211879933645e-58t4,02773513909637e-65t1,75112273149737e-15t-1,86018847020453e-18t2,67628511627117t3,30370058919772e-05t0,0524833550170912t9,56599347663668e-07t0t-9,72244661650647e-18t13,2015361441849t0,231064533356871t0,575768071070847t-2,13516630299319e-08t1,31509742080104t1,10046243609273e-05t-1,97871140198654e-42t-9,11009251138466e-43t1,68135467753877e-85t-3,41238057454224e-26t-2,14257396924596e-27t-3,65829180168109e-43t-4,09684092650992e-36
92t6,48556240270696e-42t2,25106601132286e-05t1,27910090375102e-13t6,33932511293949e-22t-1,8819958015639e-61t1,91661944005567e-25t0t4,40184974437093e-05t2,12551074903897e-38t-2,04739265805427e-18t-3,91034733356539e-26t0t-4,46569854200735e-18t-4,01749186285712e-26t4,49982298595581e-05t-3,93441408604809e-30t8,73630721582876t-2,8697611999592e-38t4,49727585402559e-05t3,45733909458127e-35t2,24875694991476e-05t2,79256366210314t-1,04790354168815e-27t4,11966230193906e-09t2,16755790501101e-86t-1,22693338848481e-13t2,52511651467162e-13t-9,26534275330625e-61t8,23521897702994e-49t-2,04739152539142e-18t-1,17188841745769e-24t-2,07142808186601e-61t9,38069014958082e-58t-3,16177614384498e-37t-1,69815516036732e-17t1,92390647908404e-36t1,35174830438638e-31t1,36045236699302e-58t4,22796545902083e-65t1,75095133553806e-15t-1,86035661843905e-18t2,67628511627247t3,30370045894542e-05t0,052483355015789t9,56600649806501e-07t0t-9,85795064740577e-18t13,1930218016219t0,233256994227498t0,582089952718483t-2,13516634099388e-08t1,31509742080104t1,10046243609273e-05t-1,98010193251557e-42t-9,07478387608124e-43t1,71193289045787e-85t-3,46062037260341e-26t-2,20139416554102e-27t-3,67969513169417e-43t-3,34598064367364e-36
93t6,58465212526096e-42t2,25106601132286e-05t1,27910090538706e-13t6,3393251129395e-22t-3,90225866776858e-61t1,91661944005567e-25t0t4,40184974437093e-05t2,18378643441166e-38t-2,07553786967573e-18t-3,92775463300712e-26t0t-4,45901395171918e-18t-4,06763508111739e-26t4,49982298593682e-05t-3,95234262308474e-30t8,73630721587347t-2,93652337303374e-38t4,49727138280547e-05t3,56614050739646e-35t2,24875694991477e-05t2,79256366210314t-1,07198124829716e-27t4,16437412330712e-09t2,38990913707927e-86t-1,2250343962365e-13t2,52511651467162e-13t-9,8411589389543e-61t8,69780315474738e-49t-2,07553671024562e-18t-1,19870539162674e-24t-3,8882089074123e-62t9,35059315571444e-58t-3,16177614384498e-37t-1,69924756881875e-17t1,98457028808584e-36t1,39797840540094e-31t1,40994906270387e-58t4,43552539639643e-65t1,75077995635461e-15t-1,86051076680969e-18t2,67628511627362t3,30370034397304e-05t0,0524833550146397t9,56601799150701e-07t0t-9,99346640680712e-18t13,1845149149819t0,235445984648509t0,588407848892773t-2,13516637893623e-08t1,31509742080104t1,10046243609273e-05t-1,98139405104817e-42t-9,04058446745882e-43t1,74270979466883e-85t-3,50886473703569e-26t-2,26104002959999e-27t-3,7009733549906e-43t-3,65318316720308e-36
94t6,68503782458895e-42t2,25106601132286e-05t1,27910090621515e-13t6,3393251129395e-22t-6,48303272120703e-61t1,91661944005567e-25t0t4,40184974437093e-05t2,24289477029557e-38t-2,10368531470723e-18t-3,94226786815274e-26t0t-4,45174109864685e-18t-4,11799104053223e-26t4,49982298591786e-05t-3,96778716508226e-30t8,73630721591815t-3,00402798245435e-38t4,49726691441424e-05t3,67669757922669e-35t2,24875694991479e-05t2,79256366210314t-1,09633551663347e-27t4,20905765647069e-09t2,63095867778685e-86t-1,22313834235214e-13t2,52511651467162e-13t-1,04098218184123e-60t9,18059490899119e-49t-2,10368412817425e-18t-1,22582918690807e-24t1,79444157014574e-61t9,34819346350817e-58t-3,16177614384498e-37t-1,70034033163436e-17t2,04621509004731e-36t1,44523193735583e-31t1,46062298756638e-58t4,65059028941027e-65t1,75060859394537e-15t-1,86065207425306e-18t2,67628511627464t3,30370024248784e-05t0,0524833550136252t9,56602813623679e-07t0t-1,01289929179929e-17t13,1760154792612t0,237631508802465t0,594721760414824t-2,13516641681986e-08t1,31509742080104t1,10046243609273e-05t-1,98259141224669e-42t-9,00745448555151e-43t1,77368309163324e-85t-3,55711329688963e-26t-2,32151163475727e-27t-3,72212972491275e-43t-3,67215675853632e-36
